,id,headline,Lab_4c_x,Lab_4c_y,Lab_4c_z,lab_4c,label
145,6460d5c415d795c0c68773f681531299241bc3f08a8184fd7c6e1aff503c8565,Israeli and Palestinian economies battered by war,BC,BC,BC,BC,0
146,32e8ab43e2b58bfba18787a655df3ec59d640fc1beee7d9a1b81263f0a6c7658,Horrific' violence at UCLA after counter-protesters attack pro-Palestinian camp,BC,BC,BC,BC,0
147,0f2e6a41637a5d1130f04b2d78d34417bf07a4f7b95fdcf83a38d5ac79cca3d7,"Families of Hamas hostages describe broken hearts, child’s 9th birthday in captivity of terrorists in Gaza",BC,WC,WC,WC,2
148,b2a545979e369cb56e1782ae57003fc24c296c645a21566f6530537c86325e26,UN warns Israel against 'terrifying' full invasion of Rafah,BC,BC,WC,BC,0
149,fc5613615bd694e51ea675e9ff0b704fd5ea995d3a7bc92f0f311404efe936a8,Blinken says after Israel-Hamas war there should be ‘no reoccupation of Gaza’,BC,BC,WC,BC,0
150,c9fbeedadeb0af10b6428cab9b764ab76f3020443d89debb5f109bd907988b53,"Schumer condemns antisemitism, blames Trump while anti-Israel agitators burn US flag outside DNC",BC,BC,BC,BC,0
151,e176d3871039d4019be08f4a6b1406db4b6684b617618e7f81cdb5a41b811bda,Gaza protests: Police raid on Columbia protest ignited campus movement,BC,BC,BC,BC,0
152,e6fc2723635fcf43380c811fb722ec6291ed196f82b8f9f0aff5d20034d966c7,"Anti-Muslim cases surge in UK since Hamas attacks, charity finds",BC,BC,BC,BC,0
153,de19e9666b17d8435185f8cb04aa2aa7b42469d668845c4575e8f344d1693523,"Reporter's Notebook: Iran’s missiles strike Israel, and a deadly terror attack in Tel Aviv",WC,WC,WC,WC,2
154,79ab7fff60f3b1b0fb49be7d0607f59b6c935f021b4f0d3b65630eb74934e8e7,White House interns rebel against Biden with pro-Palestinian letter demanding cease-fire,BC,BC,BC,BC,0
155,6368238222254087d627a7d6b02947fb13fde66cd1c059efd3d7bb5451197d13,"US cities ramping up protections for Jewish communities, houses of worship after Hamas attack on Israel",BC,BC,BC,BC,0
156,ae1694580a6bd5ecc5e1026c722fb2b57b84ba5d495eca349028ea909bce2322,Netanyahu hits back at ICC arrest warrant bid,WC,BC,WC,WC,2
157,3da807adab089dacd06adb16fa61962d9a97092717d8a33425422c4e0bc44b32,Nasser Hospital doctor says he was detained and beaten by IDF,WC,WC,WC,WC,2
158,bc880b76c5eed10ccfd3e938241c8aa155b63acc0eda60296deee5016551311c,McDonald's sales dented by Israel-Gaza boycotts,BC,BC,BC,BC,0
159,87071afe68498a2b38f400930ad5d9861688c5f0887bd3dc0f29f023eb81edf6,UN expert warns of ‘severe’ crackdown on climate protestors in UK,None,None,BC,None,1
160,9747dc39aed0e1c45aab44a127bdba3bf5a2903117105de10732263abcdc0e51,"Gaza truce talks set to resume, as thousands protest Netanyahu in Israel",WC,BC,WC,WC,2
161,93cdffc6f9b49fea978e9df8743f32a7a63c00f03d0b35b1588c0189b1dc4185,Gaza drone video shows killing of Palestinians in Israeli air attack,WC,WC,WC,WC,2
162,e9a3a777b7ec1c4cb26d086e037f157b6eab0ef06f436dd97b6656c46a057c37,Biden unveils Israeli proposal to end Gaza War,BC,BC,WC,BC,0
163,b71dca4d97bef499cf4f99eee6dc21695a3d29634e5c293cecebd09fcd08b40a,Why is Gaza’s al-Shifa hospital at the heart of Israel’s war?,WC,BC,WC,WC,2
164,7dc48f649126b2cacf6e1470c1269805631b4e945e218ce25efa0e12f94ea184,Masked protester hoists ‘Kill Hostages Now’ sign during Israel Day parade in NYC,BC,BC,BC,BC,0
165,6fba9b69448512756c8b09b530806bd451ebc39d19032385e16bff61a92fc883,US lawmakers slam ICC prosecutor’s Israel arrest warrant requests,BC,BC,BC,BC,0
166,622c78e6227702a5a247a3b79246220cf5004eaacb2cb352a6a1d1182a6b30c7,Israeli military intelligence chief resigns over failure to prevent deadliest attack in Israel's history,BC,WC,WC,WC,2
167,635c629a0e0fd7288b17c4c46a35a7634f12e6b33a023bc0b475d1aad41db917,Saudi Arabia interested in Israel normalisation deal after war,BC,BC,BC,BC,0
168,18955cbd20c32149cbcb263271d807b089e8aa94a352f76f149f3e3b24dd5f2d,"BBC World Service - Newshour, War in Gaza 'having catastrophic impact on health'",BC,BC,BC,BC,0
169,1531fc1b09a0c53f9b11f623dddbec294024ca98e7115ab3f5adf8aa2efed0a6,Blackburn cheers Harvard President Gay's resignation: 'She should have done it sooner',BC,None,BC,BC,0
170,0104ddef52dd6b184421df08060d17a20b021a4270b08d8daf0acb05946a60d4,Israeli officials eye threat of ICC arrest warrants over war in Gaza,WC,BC,WC,WC,2
171,cf8a4cad657d92f92525328b2c311503610193da3ed734b25294c49391188c4f,Anti-Israel activists feud with Black Kamala Harris supporters online 'playing your identity politics',BC,BC,BC,BC,0
172,fe95ec9f7132fd3f67cd8d3e950f9184a090d07905836025d4fac3311099b1e5,Israeli strike on Gaza school killed 30 – Gaza health ministry,WC,WC,WC,WC,2
173,91ec4107b7e6431c939350923c11af098b1cf7896ee3f98e69b5abeadc923949,Military attack leaves Myanmar’s displaced civilians with ‘no safe place’,BC,None,BC,BC,0
174,db9a3c70729e1ac8a7cabb3f7ceb1c1db8e80305a3e56d78f902634c6b33b5a6,Israeli killings of Gaza civilians during raid may be war crimes: UN,WC,BC,WC,WC,2
175,95e6d0cfa01581983e15e025f9a6a79da7af2db0f7085907ca5145673107e995,Bristol stabbings: Three more arrested over fatal attack,None,None,None,None,1
176,398d07058bb2e08508e137b68d0d7a3905c6fb4c72ea90efb0fbc6e22af1e707,Mayor says Jewish club yearbook photo replaced with Muslim students in 'blatant antisemitic' act,BC,BC,BC,BC,0
177,a4122b3c17672692874fd16bf307ef4343d057dd3992844ebe197acc95c76ad3,Manchester scientist escapes Gaza after threat of attack,WC,WC,WC,WC,2
178,d904fb5c48214615fb17b74c943ea721a8215b99bd3d1d33421ac3ec0e057a66,Does Israel’s attack on aid workers mark a turning point for its allies?,WC,WC,WC,WC,2
179,3b72b337507c62fdf95140642c444c8a5ca388b68335fb690b7e0524affd1520,Hamas says 'no talk about prisoners or exchange deals' until Israel stops Gaza campaign: report,WC,WC,WC,WC,2
180,6d8b1a6854256dea07995b43a72252af97c4d13d16b9251601e7e15a21efeb58,Israel attack: PM says Israel at war after 250 killed in attack from Gaza,WC,WC,WC,WC,2
181,24bfa2700371f5eaf15d3d58c481d0ad625417b83924d702ebbf5bcac78dbaef,"Blinken heads back to the Middle East amid attacks in the Red Sea, Lebanon, Iran and Iraq",BC,WC,WC,WC,2
182,089a57e0217f085e6bc133cf1d8ae1df968ab8ddad6559b6f99a9db6c0219cfa,Iraq War veteran poses as '40s pinup model after surviving mortar attack,None,None,BC,None,1
183,a1a72d8c1fc5f1be31242a4a5c274270913b357be39b94821241fed70317f607,UAE says it will not back post-war Gaza plans without Palestinian state,WC,BC,WC,WC,2
184,882a752cd7133ed8bec3d59e2fa201bc7f27511064f4cbc517f088871efb4a6c,Viral Israeli spokesman discusses ‘frustrating’ media narrative following deadly Oct. 7 terrorist attack,WC,BC,BC,BC,0
185,23a54c9ebf543f8750a8aa00cfa68f2269ced0d24d81257b0ffa6eb4a4a9a5d0,"No place for Gaza residents to flee after Israel declares war, bombs homes",WC,WC,WC,WC,2
186,3de89890b3aca453867f0b355ef9e585f93d257c4ce9dff4140f6395a2f47cf6,Basketball Ireland: Boycotting Israel game would mean losing a 'generation of players',BC,BC,BC,BC,0
187,6bfc85ef32df1bcb2fd7eb94f04857e659c8b148af7a7b9518e05062b07ce09d,Europe antisemitism: Berlin synagogue targeted as attacks rise,BC,BC,BC,BC,0
188,db28480e269789fe0f0fa307b45642875ae04a809b55a459fa5e741633eefede,UN drafting resolution for Gaza ceasefire,BC,BC,WC,BC,0
189,a1db3323a7b28de7b64f408f5e2c247f7568a1a17c19616acc5552f1a0d78fef,"One killed, another wounded in Israel mall stabbing attack",WC,WC,WC,WC,2
190,e08defe504117fd888b03f63faa616eebc241bf866327b79076c11506b227aed,Palestinian journalists in Gaza awarded World Press Freedom prize,BC,BC,BC,BC,0
191,8f8a7e8be04e0de7dcc4d80c8ef572e534fbd9c64806fce5f762450a52727dae,"Former Chicago gangster blames VP Harris, Dems for turf war between local gangs, Venezuela's Tren de Aragua",None,None,BC,None,1
192,bd0458d5122f4c9ec676d85c62179931c1d26425c29f3abceedbe50103cda3a0,Scottish Labour backs motion for 'immediate ceasefire' in Gaza,BC,BC,WC,BC,0
193,df6126a1c7d3e60acac4578425599f0ece718c7801a8525e9307688a45fe5051,What’s happened in Gaza since ICJ ordered Israel stop Rafah assault?,BC,BC,BC,BC,0
194,486a665b365d23c87ac3fb01027b1c77ce8d1210ad13a7166cc8c1ac64e9726d,Palestinian labeled a 'traitor' for condemning Oct 7 atrocities now lives in 'constant fear',BC,WC,BC,BC,0
195,a80d7e59026728ea05c1e5f57ec69f4451e294bae196bd9bcc7cd30a759181e2,Israel-Gaza war: Tens of thousands rally for hostage deal as Gaza ceasefire talks continue,BC,BC,WC,BC,0
196,ac943a4725b3cac3ef5b8eb29ca43f00f1dcd237e9956bf8be61e0f140df54d0,‘Seen as less human’: Why has Islamophobia surged amid Israel’s Gaza war?,BC,BC,BC,BC,0
197,912abaa0fbee6c241124b14f379aeb0c327f8f7620afbaa7e980c7c8099b7026,8 Israeli soldiers killed in southern Gaza ambush; deadliest day in months,WC,WC,WC,WC,2
198,694626a7579aef812b93caded7775ebd1cf116d52c49df9253c7590c46034d3a,Palestinian diplomat pushes for Israel-Hamas cease-fire extension: ‘We have work so that this truce continues’,WC,WC,WC,WC,2
199,782b02a7fb26070202b3df8fe9bb411d15ee99f7296f8dd4fd7bcaf9f666a58a,US pledges over $47M in humanitarian aid for war-torn Sudan,BC,None,BC,BC,0
200,b9f897137f7272ab6ad5ce1fcf31afb3fb303e248eab0373abb12bd76df28ff4,"Exiled crown prince of Iran demands regime change after Israel attack: This isn't our war, 'it's Khamenei's'",WC,BC,BC,BC,0
201,6aa8610cbe70208ee1c2c7b5bba09dc4c95d1d5da161ce9f03e05a55e263b871,What’s the extent of US military aid to Israel in its war on Gaza?,WC,BC,BC,BC,0
202,c6f83dfd5107d00d62cca1b9ff16f99a4cd2fdc549307ba13291db087a787340,First case of polio confirmed in Gaza,BC,BC,BC,BC,0
203,3da1b2f0d5285ec2228b41e94a8b0a43b5093f4a7d2fe7c25cf15f91c98ad5e2,"Newshour, How will Israel respond to Iran’s attack",WC,WC,WC,WC,2
204,4b45b5a221a651028304e891b024f780d6807297ba062087caa4f288d4cf12b2,Are US campus protests against Israel’s war on Gaza going global?,BC,BC,BC,BC,0
205,d5ec2373fd94aae9729572a0b78487c6ab856900efbb3e5aa6d0e7087a74a0fb,Israel continues Rafah strikes after dozens killed in bombing,WC,WC,WC,WC,2
206,64a09ccce46c3efe28f067fd1e619c6f35b2f90debb94f124681006cd348ffba,Israeli minister outlines plans for Gaza after war,WC,BC,WC,WC,2
207,f94dea56d0bad9db4aa58d6680d4955cf9a1c6348b1693ccd1d07b230c32e9fd,UN chief urges Sudan's warring parties to halt hostilities during Muslim holy month of Ramadan,BC,None,BC,BC,0
208,eb170246d1abdf211c59e866f91953153c2d64f699a9bcdbb78058072964fcfb,Flying Nightingales: War nurses who flew into WW2 battles celebrated,None,None,BC,None,1
209,1e88bec0a0803ee96c53f08127daeae1755f3620fd51fa93efd7dd3122367062,Will Israel’s ultra-Orthodox community serve in its military?,WC,BC,BC,BC,0
210,355578dfd10aa069f8998e9ebf6d8f487bca1557127918f4259f6b0062b5321f,Israel carries out 'extensive' strikes in Lebanon as Hezbollah fires at Tel Aviv,WC,WC,WC,WC,2
211,8a41623843563cf4818784c848acceb46988e8b366743d454f5337ace4935c96,New Gaza hospital raid shows Hamas is not a spent force,WC,WC,WC,WC,2
212,0635f28421fa3f46a76df037d1c49aa1df29ba7ed4bc0b6b98cbab8565f450ce,"Amal Clooney played key role in ICC arrest warrants for Netanyahu, Hamas leaders",BC,BC,BC,BC,0
213,105bfe0b081a21a4125cfad53573bc25470df217c2d5c1afc5ca568df9c27a20,How much environmental damage is Israel’s war on Gaza causing?,BC,BC,BC,BC,0
214,b80406949790237d6c216de7475a35c7bd97ba9e9e863275d2ed98ea78f5ad2f,"Netanyahu urges Biden admin to renew weapons supply to Israel, says it’s ‘inconceivable’ US withheld aid",WC,WC,WC,WC,2
215,f21c64b579dc7e29364e37329557446eeb6476ecd0b4dea0a9eda78b18445d6f,Gaza peace deal still in the balance after Blinken ends trip to region,None,WC,WC,WC,2
216,ee46b3bc444be5d4114fc1a21a79321eca17203b9ff001f40bc66ba708060bb8,"How the Israel war, blockade affect mental health of Palestinian children",BC,BC,BC,BC,0
217,2a6d6c83fbb8e655aa49c582a5068605524a10671f5ca42ecb446feb165888ca,Stranger Things' star blasts anti-Israel protesters blocking students on campus: 'They should be expelled',BC,BC,BC,BC,0
218,92a50a609e5e2e2fc91d395db1f3c897fd3dfb45168ed69b1a8ba84f83880994,Pagers explode across Lebanon; Hezbollah blames Israel,WC,WC,WC,WC,2
219,26e804cd47f9afe05c90311c68a83df52ee2eadf2aacc70dcc94db586c2026f4,At least 11 killed in rocket attack in Israeli-occupied Golan Heights,WC,WC,WC,WC,2
220,a77e2d1c2a148f6bee641f8152b3b1c3e616ac44b6c45874cf3c00daa63adb18,Iran's rare runoff presidential election sees historically low voter turnout,BC,None,BC,BC,0
221,5b2ccfe5c1a93cce44abad75e4df581d0ef2fb15f573ca900eaa3883b7902da9,Israel downplays truce prospects after Hamas response,WC,WC,WC,WC,2
222,f46acdbbdfc698f5b87ad0e1f3401ed3988746c2b1f3ce353d31f64f698edbf6,Photos: ‘Stop the genocide’: New York protesters demand Israel end Gaza war,BC,BC,BC,BC,0
223,619d6ae6f2e1f9898a460e932f225c30160bb467d478ef23b70d2324bd7f20fb,"Tim Walz 'misspoke' about using weapons ‘in war,' Harris campaign says: report",BC,BC,BC,BC,0
224,36c32aa69c80b89ede99654f721d581ce2e9a3f211a3ec58993d4b6573307634,‘Squad’ Democrat declares ‘all lives do matter’ while calling for ceasefire in Israel-Hamas war,BC,BC,BC,BC,0
225,ced2e1af8d13279985efcb410e3045592a7a5d96586507db8c0f5f9d78b6d30f,‘The war is not over’: Israel blocks Palestinians’ return to northern Gaza,WC,WC,WC,WC,2
226,5d567286565a632074fe2a41f23c9916ae1c5abfab7e91ba3b9333d25be75c01,Palestinian president appoints long-time adviser as prime minister,BC,BC,BC,BC,0
227,e5888d90faf448c6420a0ffbd64e626621bcee9ccbd1c7d0ab8361e7f6b7a402,Biden says he will talk to Netanyahu as Israel pummels Sunni terror targets in Beirut,BC,BC,WC,BC,0
228,27ca33feca7a27b8332097eb6472e74d6d84c4b3a0b0c2ccdf777908825dc8c6,Police dismantle UCLA anti-Gaza war camp and arrest protesters,BC,BC,BC,BC,0
229,99d87547b94546c58a87b678b0d074fc7f2090a8e335eabfa66ceaa1ea08d723,Gaza ceasefire vote: Commons debate descends into chaos,BC,BC,WC,BC,0
230,91f093af3faedc72271c72aac784a26a97aef64c2418bfebb4e47ec6c7d133ee,"Father of American held captive by Hamas says hostages 'are dying,' going through 'hell' in Gaza",BC,WC,WC,WC,2
231,e0f2a142f51188c74a3db5ba736faf03d601e22baa24a844628e3611c9f5d47e,US Open champ Coco Gauff hopes for ceasefire in Gaza and for Israeli hostages to be returned home,BC,BC,BC,BC,0
232,75fe1b04c997385f3f3f4ad5701265c01a6817668130bbaa7a2990dfc231cb52,‘Outraged’: Brazilian Muslims face growing Islamophobia over Gaza war,BC,BC,BC,BC,0
233,d60251ad214cf05437ef8aa61b96c4a02315f95e69fba122a55eca64bf66f8ff,US Gaza aid pier not used in Israel’s captives rescue mission: Pentagon,WC,WC,WC,WC,2
234,f64e327c924a67b7fb9c5bcb3b41316549082fb3ffc000beca0957aad1f7b898,California college president cracks down on protesting pro-Palestinian students: 'Immediate suspension',BC,BC,BC,BC,0
235,424987534a96b387df0001b5779c5a0b98c9f133adf9a9bfe68be68dd28839dc,Debra Messing visits IDF soldiers on front lines of Israel-Hamas war: ‘You are heroes’,BC,BC,WC,BC,0
236,18aac40eecc966d349d1515fe11da970d5866bc43aa0d5cf2cd9ebf09f662e80,Israel’s 100 days of relentless war on Gaza,WC,WC,WC,WC,2
237,4fa90ff57b93ed8b3624414ee3f68620d93bb2a8567e1d0278475688069e66a1,"Where is Shafik? Columbia University president keeps low profile, fights to keep job amid campus antisemitism",BC,BC,BC,BC,0
238,1f8f40ec8571f0523dfec99f792ad855fd093a22de70bc588c9c4f4a245afda8,"Hamas command in north Gaza destroyed, Israel says",WC,WC,WC,WC,2
239,903acf8fba1cc708d2e66aeed5f3df09c6f63f5fd44937440273a50a61bb436d,"Anti-Israel protesters set up new encampment at UCLA, clash with police",BC,BC,BC,BC,0
240,6168275d61b67a5f3359f1404ed64f800938cbdec591e3eee434cfcd92e3512c,IDF says school strike killed 19 militants,WC,WC,WC,WC,2
241,9b34110d0aaab236a321cb4c65c207cdfebe755ffff64f8af3fe54149074ad0f,Israel begrudgingly accepts Biden’s Gaza deal: ‘Not a good plan’,WC,BC,WC,WC,2
242,088b0a1dd95069d53bc08db130af836981a75dffd360477d22b9f10663e9312f,University president retires after being reprimanded for caving to demands of anti-Israel protesters,BC,BC,BC,BC,0
243,263b7c43b476d7f141c39016dcc92522c5e2884c1fe453849095849cd90d2922,UCLA clashes: Pro-Palestinian protesters attacked by Israel supporters,BC,BC,WC,BC,0
244,08b8caf8fbb170e09b653fa83b5892bf84608e7d2a3bf90e5fafd268f29f40a7,"Israel’s Gantz demands Gaza post-war plan, threathens to quit gov’t",WC,BC,WC,WC,2
245,8fce34aeb2e2a632d4e5202fe0bf9b4def0743c4624e76ba7402ad00c2095629,"BBC World Service - Newshour, Israeli Hostages",WC,BC,WC,WC,2
246,5d7accac5a73a7b2b2ccf781271b5c08e539b086e5a47f234869323d3d137126,"In Chicago’s Little Palestine, locals protest and mourn amid Gaza war",BC,BC,BC,BC,0
247,b5b071f85c70bac7ec27f9cf18690dd138d43338eb67b8bddcd182f18a4fc955,GOP lawmaker cracks down on antisemitic student protesters with new bill ahead of Netanyahu address,BC,BC,BC,BC,0
248,b70bb6e472f21f25bc408435c0612deaaf9aa223a969bc4d294ca1e5c8e64412,Manchester scientist in Gaza 'terrified' after breakdown of ceasefire,BC,BC,WC,BC,0
249,bc2581f1c2e04bcaf5f76001bb252d1679d7162e87aeafccb88255637a133f29,Israeli military: Four hostages rescued in central Gaza,WC,WC,WC,WC,2
250,1796000764af6482f71e8aa0abd7651176f235dda0410b4b959d268976c4a1c2,Netanyahu war cabinet stifles revolt from far right over sending Gazans fuel without hostage deal: report,WC,WC,WC,WC,2
251,dd01d0efcb8ad75a03c91ca5ed0b084812ceb1ae0934ed35271bdbabbb27390f,Netanyahu ‘trying to drag US into a regional war’,BC,WC,WC,WC,2
252,28ea5370eb4fd5738a322905e72f1f02e83c57e468581a5ed43c25c51521054a,FM condemns attack on Israel and repeats ceasefire call,BC,WC,WC,WC,2
253,610b543f81c9cc982308eb82d6d8c2eb8405e6b3ab7b134653908686f9a7cb6e,Israeli Supreme Court hands Netanyahu a loss on judicial overhaul as Hamas war rages,BC,BC,WC,BC,0
254,a35cc0e2eefdc49dd64af81a6d8dee3bdd54636abe2c3942d8a817dbc8298bee,‘No one trusts Netanyahu’: Israel’s war cabinet divided amid Gaza conflict,WC,WC,WC,WC,2
255,e4280d3d4810aa5017662bd9c0bf33529a2e55c40e3f3badcff5a9d1ea128de1,General strike in Israel amid calls for hostage release deal,BC,WC,WC,WC,2
256,b194027f2f9931e633f2d6b16561b9e12106d5a90acf033dc7db646a105fa076,"Gazans flock to aid trucks as US, Israel discuss future of Hamas war",WC,WC,WC,WC,2
257,09cd06c2474219a774e8edda815de4ffd323717405aa56aaa10f1a6de2f613c9,Progressives for Harris call host urges 'solidarity' among 'comrades' amid criticisms over Israel-Hamas war,BC,BC,BC,BC,0
258,211ea9c711b9d6495947a86f7267933f2f7208858858baae12b6a60d0a88b72e,Philadelphia university president reacts after at least 75 anti-Israel protesters descend on campus,BC,BC,BC,BC,0
259,98a9c8cdaeb9f3129309317b2a1180c3f08afaa53830b6e2047336b4f40bf7dc,Chicago becomes latest US city to seek ceasefire in Israel’s war on Gaza,BC,BC,BC,BC,0
260,982704faae52157d9f4dc09b2c987e24b15e368bcd9e0c6d5f4efad4110b7a79,Israel rejects calls for Gaza ceasefire at UN,WC,WC,WC,WC,2
261,de39696227837e1f0dd82689234680a1e1f7d7d096d740898093a1e75fc9d639,Israel hopeful of Hamas deal to release hostages in 'coming days',WC,WC,WC,WC,2
262,6d2d349deee15daee1f143bc4fbe1555f7407bdc2eedc30f2812990acebbbe56,Hume warns 'the country sees' that Biden is 'palpably senile' as State of the Union approaches,None,None,BC,None,1
263,cf281a58920657322596fe9fd156361617ecabdcd27b3b35e9d360b9bf353219,Philippines: Bone diggers seek justice for dead in Duterte's drug war,None,None,None,None,1
264,e89d4b54387b580b292a028adc5bbefbdfd5836200dcacdfc0c4ef36f80b03d3,Israeli army orders more evacuations from Rafah as it expands Gaza assault,WC,WC,WC,WC,2
265,632d195c0be48a953eff6aecd0114eeb1770d8b34ee6907db8be242ae48dd372,"AGs fed up with NYT, CNN Hamas coverage issue stern warning: ‘Follow the law’",BC,BC,BC,BC,0
266,2471f228108eec616b9d77a1f54a3818918ad79adedec95cba1c8aac6e146362,Congressional Baseball Game descends into chaos after protesters storm field,BC,BC,BC,BC,0
267,2df2a6c55fa0b1d5819935e1421ff055fb9b1843ec8e7343b31ab55563a7387e,Tensions surge at US universities as students rally over Israel-Hamas war,BC,BC,BC,BC,0
268,d215e96320134aea439355ac36a3afa2202d9e37be00bb6cb8de7b28bfede884,"Israel-Hezbollah war: Netanyahu 'did not even respond' to US cease-fire deal, pledges to fight 'full force'",WC,WC,WC,WC,2
269,6b0e0c21f93cc1a6b2e76d82d64215688cb38699a1199fdf9b5734f80ca9413e,Gaza war: Battles rage as Israeli troops intensify Jabalia and Rafah operations,WC,WC,WC,WC,2
270,4ba96dca3f49a3027b36ce19e046ec5f2fb45b651af8a6307581117d861f75a3,"Israel pounds Gaza, insists on ‘Hamas destruction’ as US presses roadmap",WC,WC,WC,WC,2
271,13c5c9c6a96cd0fb1978cacb98ff76f95f86b638bca5e3b882fa3d63d4bce243,What we know about Israel’s latest attacks on Lebanon,WC,WC,WC,WC,2
