,id,headline,Lab_4a_x,Lab_4a_y,Lab_4a_z,lab_4a,label
75,6b5256c6ac056891863cd816ed4525efc7ec549dcc08939ab5f88ca3c9dcf0f9,Israeli army surrounds Khan Younis as southern Gaza attacks intensify,VE,VE,VE,VE,2
76,cd1dce42bd5dc4c786066dd975ecebc3b1274b54c736f8ec5d3ec8c0f29e6f74,Outrage grows over Israel’s deadly attack on Gaza aid convoy,VE,VE,VE,VE,2
77,75a6d37a1e1f1d31a8a70e1e515a56ef728576714877c35d1d6f7e6aee42ead2,"Hezbollah leader praises ‘heroic’ Hamas terror attack, threatens to expand fight against Israel",VE,IE,VE,VE,2
78,dedf92476fda7b9258a56913cf1df032570c1cc8283df35fc0e85114312652cb,A ship with Gaza aid is preparing to inaugurate a sea route from Cyprus to the war-ravaged strip,None,IE,IE,IE,0
79,58e00bbc3b5654b40581ae45d56dae5ad440cc6b623475dab94341c2b30f7821,"Several Palestinians killed as Israeli forces pound southern, northern Gaza",VE,VE,VE,VE,2
80,8cbfac217683356358819c29a2af627bf2ed971ae9d5ab459bfbfeda0a59f227,Clashes erupt at Mexico City protest against Israel’s war on Gaza,VE,IE,IE,IE,0
81,7b5f60875975edb7839d0b22c78fb8abeed9d677ac5d5cb062d9ca5ed4a5d785,Greek-flagged oil tanker adrift and on fire after suspected Houthi attack,None,VE,VE,VE,2
82,b595d85615d30d3ff5789f7f888152fa8983216a6be36e6ddba086f815a099d7,"Israel set to counter Hezbollah following terror attack: 'response will be swift, harsh and painful'",VE,IE,VE,VE,2
83,bc732746eac0db145f4415085f6d28e83226fa87cd1c8e9084edd77676d0c66d,Protesters boo Israeli president at opening of new Holocaust museum,VE,IE,IE,IE,0
84,a01a7edbbe8f931be6299f1ea9c147ac1f939f815a21b47e31afcab37fcf0be3,"‘We are not numbers’, Children in Gaza stage Eid protest",VE,IE,IE,IE,0
85,ac818556e982ea26ba8d95f7f8a8e51ed739114e02a96440cd7148de13db9c81,Israel gives Gaza’s al-Shifa Hospital one hour to evacuate: Doctor,VE,IE,VE,VE,2
86,b2ecea9c660e1cff07ab876b7bca0473a965973f3465c214cf4e62c72738befb,Fetterman slams Harvard for hosting Palestinian professor who blamed Israel for Oct. 7 Hamas attacks,None,None,IE,None,1
87,9d390a9fae1db61af7c447919278af65215bb2507d9758a7ffe6ee9fa751ec77,Israeli demonstrators attack flour shipment bound for Gaza,VE,IE,VE,VE,2
88,91bbe0cbec9e2449bc675464722470fa9f07b5cf0a1ce01599c9c4bfafa70cec,Chicago mayor slammed after city approves resolution calling for cease-fire in Gaza as crime runs rampant,None,None,IE,None,1
89,87a5db2ce3e1c0f461af17e727ad41b09fae48aae7547c912320cf2a2c99ad9a,Photos: Israel bombs yet another school in Gaza,VE,VE,VE,VE,2
90,e7d255bbdfb623f3b3847da775f23bf88b28867bad00824ce489a83a01888d2c,Pentagon says an attack by Iran on Israel is 'certainly possible' this week: ‘We need to take it seriously',None,IE,None,None,1
91,70120df40d6a932bff090cb30da92dbb619a7961352e2bdf9153367463c93a4e,"Allies urge Trump to minimize DEI attacks, focus on Harris' 'terrible' record: 'Wrong hole to go down'",None,None,None,None,1
92,43dd7f5a2263077e83e0342ad3f9148f2091ca279c5bfb737c5c5930eb1fa3e2,March of ‘terror’: Pakistan grapples with deadly attacks on China interests,None,None,None,None,1
93,0f512042ae3d8437a9cf25a4befdba29af9be166d3a1150502971e137c706db1,French police remove pro-Palestinian students from the courtyard of Sorbonne university in Paris,None,IE,IE,IE,0
94,244b22683aaf8ce9e7a6c0a2777f42359abce9f58726c37aed5d251bc5dc8838,"Charlotte protesters attack officers, set tractor-trailer on fire in riot at Eritrean 'cultural event': police",VE,None,None,None,1
95,10c4fc1024ae889c9562a850454739e5fd5a30ff1d7942ea2dd609be06290728,White House dodges questions on college administrators' response to anti-Israel protests on campuses,None,None,None,None,1
96,acf709237306c5cdb508eafa83ee11bd83ba2f873cebfaa539d72f61430ab7f7,Protests at Holocaust museum as Israeli president visits,VE,IE,IE,IE,0
97,c20a6b920f86306d22ab1b4a1d78dfbe1b8607d822e1e1486842c4803cd4c650,Israel-Gaza war: Thousands gather for rally in Belfast,VE,IE,IE,IE,0
98,1a7b8c29813982cfa07e1f1912007e8e60889ff4893d681cb925c4b948918945,Gaza eyewitnesses recall school attack horror,VE,VE,IE,VE,2
99,22a0ee95750078ac1a9ae82eed6c9fbdcf8582a18e43691add26c008a4dd7039,US Capitol Police arrest Jewish activists calling for Israel arms embargo,None,IE,IE,IE,0
100,35c68c7a32e397f5d07196ef71c430b6cd7376b7dbe2f4f9a11accf8b4c8c19f,What happened in Israeli attack on Gaza tent camp?,VE,VE,None,VE,2
101,75c9cc36bb596c191be0e3e7e2d2a092bca106d399a264cb1cb727222dff8e8d,ESPN star upset with lack of time spent on climate change during presidential debate,None,None,None,None,1
102,7e7ec3748cb5cf919cac498368ba92cd28d0c25abb92dd664242d59bbd6c54c2,Israel attempts to pressure Netanyahu as thousands gather for the largest protest since war began,VE,IE,IE,IE,0
103,f98206ed8a08688eadd8ccd3c737851a3890b5cfbf7a5be4206650f36c87d64d,"5 US service members, 2 contractors injured in rocket attack at al-Asad air base: defense official",None,None,VE,None,1
104,3b8dd94d20f6fcc2f5f0a361ee13ab4d13d721fde1b81bd46a3c2cc92ad52b90,"Israel announces formal investigation of Hamas’ Oct. 7 attack, vows to bring terrorists to justice",VE,IE,IE,IE,0
105,1df4b4bbc857a110605bf97651f0176c19f3d48dee4361c251785400f34cd542,Data used for Gaza famine claims changing as expert cautions 'no one seems to be trying to explain why',None,IE,None,None,1
106,50e5b311f40a710ffc5b07bec5f3116971076e5d8e617cc2085b70ba6f56ee47,Israel attacks hospitals in northern Gaza again,VE,VE,VE,VE,2
107,1a96e4011b1f052eaef478af81565ff6f8bf8b298f8b425f2dbfe5080b61e66a,Workable offer' for Gaza ceasefire says PM,None,None,None,None,1
108,2615401e7b6807382dc250d123bbbcc34cb5fb0d81eb232a20dd6b6035e0aa73,Khan Younis neighbourhood hit by Israeli attack,VE,VE,VE,VE,2
109,eb1eada84a5a437d6acadbf106fa7279e4fbfbe9b7dd3612104d91d44249607d,Netanyahu says war entering ‘second stage’ as troops push into Gaza,VE,None,VE,VE,2
110,fea19f33961421bd9182e6798fb9ee86a60f4b98c1be78d9852f56ae523c6e99,"Israel’s war on Gaza: List of key events, day 153",None,None,None,None,1
111,8d921becf5ff5efa17893e35b633be8ca1e4095baf506cca62a19dded5595a74,Video shows US and Israeli hostages alive in Gaza,None,IE,None,None,1
112,587bcd060ab958181f54ecd176d5dfd9dd51d6c360091ba45010375220bed244,Knife-wielding attacker shouts ‘Allahu akbar’ and kills teacher in French school amid Hamas-Israel war: report,VE,VE,IE,VE,2
113,099dee7d94ad9995d8cd17e4122ea43315eb601761b7dca4cba62cdf2a9a53ce,Gaza: UN passes a resolution calling for an immediate ceasefire,None,None,IE,None,1
114,0c0ae35261a372d9368e21a1fc6ec71800439989998c5b5cb1d4e574ae84f368,Israel-Gaza war: UN aid worker describes nightmare journey to al-Ahli Hospital,VE,IE,IE,IE,0
115,d9dd95925de842397fd00319aac5d5a4e4610da625b2d4a98ff2339e41e0d050,Iran warns Israel of ‘crushing response’ after attacks on Hezbollah,VE,VE,VE,VE,2
116,7801ff5234e51e4b43d3318c53c22b8ca9678a74880d53a31cf456cd7618fabc,Lebanese community steps up to help people displaced by the war,VE,IE,IE,IE,0
117,640e8ed7f24ae406dadd8dbbff0f9be1571d7773f5aa73c903d9d84361c380ca,"Hamas transfers 10-month-old Israeli hostage, family to separate Palestinian terror group in Gaza: IDF",VE,IE,VE,VE,2
118,ce026363d08315fc4e6ec4d70d4d9b9f4ef5aa32059743b5ebb271ba068dd6a5,‘Why bomb schools?’ Gaza families have no safe space amid Israeli attacks,VE,VE,VE,VE,2
119,44cb0b5ae93057af46e5cc626f619b9f86ac3e6c196dc1068950dcb5ce98816e,"Israel’s war on Gaza: List of key events, day 136",None,None,None,None,1
120,d309378e8c928ce076b567ea860505d0a497ec8da7e4724052f0f5b9844d7cb6,Qatar announces Israel-Hamas deal for medicine and aid to enter Gaza,None,None,IE,None,1
121,3831e90a86ccff900203ce8d1f360d92c5d8142eee1857c002aee6f4e09cd427,Biden seems like the danger' says liberal protester outside president's elite NYC fundraiser,None,IE,None,None,1
122,bf69446438b58666f64fbf1220a543e8eed92c1c03e8663a1fbb9434076c4001,Fox News ‘Antisemitism Exposed’ Newsletter: Influencer recalls near-death experience in West Bank,VE,IE,IE,IE,0
123,046fa0aa27ff1ee09e5321f342de6d66dec1a77ea8ce312798dd6f3db6eb9426,Jewish banker seen punching person at 'Pride' event mobbed by antisemitic 'Queers for Palestine' group: source,VE,VE,IE,VE,2
124,12303f2f8c1ab1190f86a3df7bf64f3951cdcf281bbf967c070b3d2a24f3c657,"UK military capability at risk, MPs warn",None,None,None,None,1
125,d7c41069f358800fa2532489af95259859e3d6980b24a52ac7c6ed33397455fd,Putrid' DNC antisemitism denounced by counterprotester who says Dems have 'lost the Jew vote': 'We're done',None,IE,IE,IE,0
126,d8cb89c578127b771e4e6e6726df8543b82fb8d7789f6b84341bed12828deb77,Drone attack kills six Kurdish-led fighters at US base in east Syria,None,VE,VE,VE,2
127,3bb87b24d39f0cf2a993748273aab4e53a4107957536832d4f743d74bf7e5f3c,Can South Africa’s court case against Israel end the war in Gaza?,None,None,None,None,1
128,1aaef1d367b4bb71f2329d1cb047c1734512ba41f47da38b7859be38b281ab26,"Israel Gaza: Seven hostages killed, Hamas says",VE,VE,VE,VE,2
129,9010caa77b44c0980b0e601c12c2b2635f3e68c16c7d2084280a2f95e61a652a,Israel-Gaza war: Latest ceasefire talks not very promising,None,None,None,None,1
130,b214d48dc5d6f379468b1291c0c8ef4b02c42997dd662ac0f98674e574db66d0,"‘No other land is home’: Amid Israel bombs, a Gaza City family won’t leave",IE,IE,VE,IE,0
131,bfbf026af3ad066ceab61c76a614ed30130ad99e40fc279d8e025bdcbb05f90e,Israel-Gaza war: What is the price of peace?,None,None,None,None,1
132,41b51d83edbbf2d4e954b3e87b8130fc0bdbb698902405afe0bc38709878491d,"Congo bringing back death penalty as violence, militant attacks surge",None,None,None,None,1
133,48309108d64ed0bd8633d538162391503d62e54554b8285f795adca6531c001e,"Israel’s war on Gaza: List of key events, day 177",None,None,None,None,1
134,b4956573019ca2670f56992452af8754af807c01979e47edc1a068e31bd5d40c,"President Biden condemns violent anti-Israel protests, won't call up National Guard",None,IE,None,None,1
135,5c0de6117a5705d3c402d456fd67fc5ec45c4c5b6434040446f01e17baaea249,"Palestinian medics taken from Gaza, tortured while detained: Report",VE,IE,VE,VE,2
136,e77bfd6b50dc3bc5e2f98b4f389ce6a8efd0e8cc687602558752722b450afe80,Deadly Israeli raids in occupied West Bank as Gaza war rages,VE,VE,VE,VE,2
137,5ea0e2112a0df71ce25ef3cb7b2dde01b0869559aef8211cff8560ae697ea42a,Football brings hope to injured and traumatised children from Gaza,VE,IE,IE,IE,0
138,29ee15db4290ec4ab00c61754e5103bbdc511065516779da6d052de7204a19d7,Jury awards $700k to Seattle protesters jailed for writing anti-police slogans in chalk on barricade,None,IE,None,None,1
139,94dc8fc7960eafdaf5733f65ee6c8705cf7434e61c203520e31e45958d1f4ed4,Israel's ‘sworn enemy’ Hezbollah tells Iran it would fight alone if conflict escalates,VE,IE,IE,IE,0
140,cdcf30a88230db8773900f307bb3ea3e5c2b55a814d2930577c26475f8397f93,Why is Rafah the new focus in Gaza war?,None,None,None,None,1
141,e1502f46d710148304f36816035bfadce55b5b1b042cb59741bf251def607504,"Warsaw synagogue attacked at night with 3 firebombs, no injuries reported",VE,None,None,None,1
142,141837df97c000ebb9997810e376d5d40cfe54564f9337e613e0d28c52468c75,Israel attacks school sheltering displaced Palestinians in Gaza,VE,VE,VE,VE,2
143,be0567b38f865008d47a4103d605fd29fbc60da0ceda2fa28a18e68e5b9aab10,"Israel-Gaza war: Half of Gaza's population is starving, warns UN",VE,IE,IE,IE,0
144,7591f670d71d0a1c285612f5956eab52b9e4f67aae61e3c316ba11a83b47b9d6,Families of hostages taken in Israel on Oct. 7 plead for peace at interfaith conference in NYC,VE,IE,IE,IE,0
145,41c1aca3c61ccd817d3906dfd7c5c5c09d87dc193ebc7561cb29318de6414e5f,Israel demands UN chief resign over Hamas attack comments,VE,None,None,None,1
146,577247cafbf524b34687f22d9582d5d7becee4175fa2e8598ecd287cfa72720e,"Israeli forces launch deadly West Bank raids, pound Gaza ahead of UN vote",VE,VE,VE,VE,2
147,1a862fddd4cef9c2a162428fd1d3315ea6b2205dfda5f5cfe52f36b43a1535d2,NYC mayor builds hefty legal war chest to battle FBI investigation,None,None,None,None,1
148,1d054cddcb4fe6a1cd970e84f8e9363574560ce0fe706450fb506bb19525f526,"Norman Jewison, ‘Moonstruck' and ‘Fiddler on the Roof,’ director dead at 97",None,None,None,None,1
149,696052e11e8b2c8f14d4fdad963531ef29af95f2f0ba8dc1588c641ff6a2d82a,Photos: Israel is bombing starving Palestinians in southern Gaza,VE,VE,VE,VE,2
150,798fc69ca9770ee4dda64b298d01213a57c3c9dca6fe4f90f8f9a097745bb879,Tim Walz condemns Hamas after being roasted for appearing to miss question about murdered hostages in Gaza,VE,IE,IE,IE,0
151,f7332badf9599af40bc147573c0e6a99b3474d7da7a0e9bab0473230545a56a5,"Israel abused Gaza war detainees, UN report alleges",VE,IE,VE,VE,2
152,427929dd43526e63fd3666ff6dc52a033fe2a023e8845396f878161f755e02d3,Israel air raid on Gaza clinic kills senior Palestinian health official,VE,VE,VE,VE,2
153,f82bd714fb696758e11cbd477527df7bbad4daf6790a26ac0e5786bfca6136a1,Gal Gadot blasts silence on Hamas' sexual atrocities: 'The world has failed the women of October 7th',VE,IE,IE,IE,0
154,bb47a22f3c0ee7d218fcac5b53ae917f41247d48f4f12c08be2ae58922712b47,Gaza war: ICJ to rule on call for Israel to stop military action,None,None,IE,None,1
155,98e4504e29bf106467165d7f71a5bb06fff5905902a446c18d720db2065239c9,Families of US citizens held by Hamas pin hopes on Netanyahu’s address to Congress,None,IE,IE,IE,0
156,a3ecacd8ffd79924b749f619c044dd709b7574fe00f631fb672174fc20f2e3b5,Israel defense minister says country will 'settle the score' after Houthi drone attack on Tel Aviv,VE,IE,VE,VE,2
157,601b0be65b2fc5b7becd0e052017728bf13cc62ab8d69e6cc60bfd975d212bc1,Biden says Israel-Hamas ‘ceasefire’ imminent: What could a deal look like?,None,None,None,None,1
158,9646c6f99deee5881033efe1e0f9ea60d0af72c53b9d878b12e2d72e836adeee,"In shadow of Israel’s war on Gaza, Palestinian diaspora fights to be heard",VE,IE,IE,IE,0
159,964106cc931085d8328943e03226ab04a50e29c384fdc6ef5b6cfa7fb156ffff,Yemen's warring parties commit to ceasefire steps,None,None,IE,None,1
160,f1853142cdd9821daae959c2122afe04b7ffd398c3b18c0b6b03c60aed29deb7,News outlets deny Israeli claim that freelance journalists knew of Hamas attack,None,IE,None,None,1
161,f92e8926d33913a8d7cdf84621c3be55c955b0840682140ebb0de3f41fce1977,Protesters demanding Israel arms embargo arrested at US Capitol,VE,IE,IE,IE,0
162,1273c8312a8b8cee8a1bc92c76a932a6b635bccaedbb534fd39c45035ab3b56d,"As Israel’s war on Gaza rages, humanitarian crisis worsens",VE,VE,IE,VE,2
163,c5efa7f1dfe966dbc3ff5a87cb5fd4f909b0f7a51d1049b97b6ea8a55db17703,NYT Magazine poetry editor resigns in protest of Israel’s ‘US-backed war against the people of Gaza’,None,IE,IE,IE,0
164,b571565403e8165216519ad223c6ad7c99719e7ac9744720b03738107baa7420,Exit polls suggest UK election landslide for Labour,None,None,None,None,1
165,79b3c8dca1e1875da47e6d130fc6f4087820a821e9e0ca100f4d33dba8db8958,"HARDtalk, Oliver McTernan: Is peace in the Middle East an impossible dream",None,None,None,None,1
166,5cd05d46957b5504efd6d336a17d03cac7206f3e1cdd38b2a532b2e2883c4bf9,Democrats claim 81-year-old Biden is a great president. But his biggest fails have nothing to do with age,None,None,None,None,1
167,ff98c169615770fe868e83389e5665b45ebd1b23bcb04e1cd4b362b58e45f9d5,Israel approves plan to attack Gaza’s Rafah but keeps truce talks alive,None,VE,VE,VE,2
168,0539a12e764e4a82ff585f20394fc5b0fccc62a678fe16f7ab542322976370dd,Blinken huddles on Gaza with Arab diplomats in Cairo as US-Israel relations sour,None,None,None,None,1
169,1e1e8b00d2a3d73a1075a2ef90ca19c660299a5aa3f003b715dd9a4641d624fd,"Israel’s war on Gaza: List of key events, day 144",None,None,None,None,1
170,c481d258a1551c988267c860ef539a535870a410aae674fb6123e1b061bd5e83,Moscow attack: Putin says all suspects arrested,None,None,None,None,1
171,29acc3c93d30b0f0b65f76cc031317d04786568845416657d7110e8d1d6773e0,"US reopens Gaza pier, resuming humanitarian aid deliveries",VE,IE,IE,IE,0
172,b1924c1aacf52097aa3b9687d80d9842475399f50959d3aa7a94bb5f83d71d67,Activists challenged on Oct. 7 Hamas terror at pro-Palestinian campus 'fair' in Wisconsin,VE,IE,IE,IE,0
173,2cfcb200fc334c9a7af8c2ea66c9b981608e50ab68b83be0279d4040a1bd7313,Israel Gaza: US reports death of senior Hamas military leader Marwan Issa,VE,VE,IE,VE,2
174,e15a787e7e69d01ea28cd056c4e9135720a4c3ac053ef3f8bfc93bfa7535f8d5,"Israel, Hamas cease-fire deal with hostage release is in final stages",None,None,None,None,1
175,1d4a063d09ce756dbf9a72dfa3f3c066a7441b05538e499e2a9f8c874f2866b7,Israel perfected the playbook on hostage rescue: Aaron Cohen,None,IE,None,None,1
176,68095ceaf5402fb4239f319825037bb96e49c6dc64ae7d59a6bac923e4cec06b,US sanctions Iranian officials over cyber-attacks on water plants,VE,IE,IE,IE,0
177,6a089988cb6668097b73c7415f1c6c68af1e28ad9ac660b9d28e6a5450083bea,"Pro-Palestine protesters clash with law enforcement, unleash smoke bombs following Harris rally",VE,VE,IE,VE,2
178,823edc476ee49708916a7d69d16cf5c17ad32f8771a90bec97049aa075e057bf,"Families flee Rafah in Gaza, fearing more Israeli attacks",VE,IE,VE,VE,2
179,d7507b26886e0fdd3418522462188fc966ef043f63965aca59f60396a56f7623,"Conservatives lash out at Trump after he attacks Chip Roy, calls for him to face primary challenge: 'Idiotic'",None,None,None,None,1
180,0a3f74202a867de3ae28efe510d42953de2cf3edc28c84bd7e2d8cd9dabeb903,Israel strikes Iran-backed Houthis after Tehran proxy attacked Jewish state: 'Significance is clear',VE,VE,VE,VE,2
181,722627042ef25537a843f03bbe251cda21f377141c394ea09bf2955ca1176091,Jewish prosecutors in blue city blow whistle on alleged antisemitism in DA's office,None,IE,IE,IE,0
182,7dfbedad51899fa2efeac34138f36791b42cee52a80b2abbd0731a7b7e4087c9,How Israel’s raids on Jenin only fuel Palestinian resistance,VE,IE,VE,VE,2
183,958d0711f7f2b814f4c4c4c6d95baf68b843ebdb72fb2b5aff05480290ecb227,"Pro-Palestinian protesters disrupt Berkeley City Council meeting, Holocaust remembrance vote: 'End Israel'",VE,IE,IE,IE,0
184,5e691ac74a4dd908ca47605256dad77efceb5515631e3ddde3a3bb422a7ee83d,Top Biden adviser ripped after Middle East claim resurfaces amid Iran attack: 'Moron extraordinaire',None,None,IE,None,1
185,4ef8d9fcb392b8b843882b3393cfc40b057a7819e4c42b5d907f2c0c2032b19b,Pope marks six-month anniversary of Hamas attacks by meeting with relatives of hostages,VE,IE,IE,IE,0
186,2a5ad0c6c1dc6830d59750b8cceea96878366289fc7e26b46140c93c3ba33274,‘Fed up with war’: Yemenis fear new conflict after Houthi Red Sea attacks,VE,None,VE,VE,2
187,92ae95e8731f869bcee10a80ffd04abf96a5374d84d5a068d5da4ca5f99280fd,Israeli forces step up attacks across Gaza,VE,VE,VE,VE,2
188,984ad19ba6a3920b252c77f8b31a9b0d47ff6afea42c39afec7fc275ae948831,Rishi Sunak marks six months since start of Israel-Gaza war,None,None,None,None,1
189,44b3717b5ef1c7c46e6d5e15243321958c7c4fa005f5650cda12d87c1f016a4f,"US military shuts down problematic Gaza aid pier, shifts to Israeli port",None,IE,IE,IE,0
190,6ab661af434cb16177ac13eaadcd36b9a4c2ed3ec5220b398c573cf906f16c57,Israel-Gaza attacks: Parents scared as Jewish schools' security increases,VE,IE,IE,IE,0
191,700db5c126edaeaaa70a22facd367dafe58e72d65c147dede2c910f4228583bd,Hezbollah launches deepest attack inside Israel since Gaza war began,VE,VE,VE,VE,2
192,86866233652398d60e17e086fd56e8f4fd485b47d8d5a5dc945e821713ac6617,"Family, including three children, killed by Israeli attack in south Lebanon",VE,VE,VE,VE,2
193,6c5aab2b149b511cf52d9d426f9a7b6b118d62a641ca862a89e5b8f9b22c99a3,Never went to war': Walz ripped for saying he wants to ban guns he 'carried in war',None,None,None,None,1
194,c47c866c1e2dbfe26d0a7857fd83287751d16d3c30f661203427ff3269d1e863,Palestinians accuse Israeli forces of executing 19 civilians in Gaza,VE,VE,VE,VE,2
195,defcdaa57c2c9aaa63dbe55b782073f8a7687af2ebd4d45d793b4cedd64df13a,Pro-Palestinian protesters blame Israel for Hamas terror attack in ‘repugnant’ demonstrations,VE,IE,IE,IE,0
196,cab44aa63559dd65864da6e0dd25d1977ca0207601b660e250a6ddabd5ce1898,Tensions rise towards Speaker in Commons Gaza debate,None,None,None,None,1
