word,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent
requires,0.076923077,0.122641509,0.06122449,0.112359551,0.025316456,0.220128571,0.207015385,0.136283333,0.18062,-0.0224
sake,0.1,0.055555556,0.25,0.043478261,0.066666667,0.2202,0.7003,0.14704,0.765,0.4404
independent,0.062992126,0.147286822,0.076470588,0.118110236,0.072847682,0.2202375,0.042052632,0.149146154,0.020713333,-0.046254545
expect,0.058823529,0.069230769,0.13125,0.102040816,0.038461538,0.220466667,-0.158944444,-0.019447619,0.1084,0.05445
fathers,0.071428571,0.1125,0.175,0.111111111,0.037735849,0.22105,0.177533333,0.165885714,0.2911625,0.21075
catch,0.076923077,0.15625,0.090909091,0.0625,0.047619048,0.22135,-0.12606,0.71825,0,-0.2023
scientists,0.044444444,0.051724138,0.053333333,0.137254902,0.057142857,0.222575,-0.0846,0.280425,0.101542857,-0.1802
effective,0.15,0.082568807,0.05,0.095652174,0.120481928,0.222826667,0.387566667,0.376675,0.242227273,0.3848
counsel,0.041666667,0.020833333,0.068965517,0.102040816,0.033333333,0.2231,-0.4019,0.36685,0.15598,0.20095
seat,0.068181818,0.162790698,0.071428571,0.057692308,0.096153846,0.2235,0.1609,-0.08952,-0.084633333,0.02888
party,0.048172757,0.064992614,0.104221636,0.108343711,0.055932203,0.224365517,0.405072727,0.331486076,0.287201149,0.409551515
fund,0.099337748,0.138157895,0.076190476,0.025,0.05785124,0.224406667,0.104947619,0.0837375,-0.113333333,-0.0762
doubts,0.090909091,0.105263158,0.161290323,0.111111111,0.111111111,0.225033333,-0.3601,0.14676,-0.2353,-0.114
duty,0.145454545,0.155555556,0.365853659,0.285714286,0.26,0.2254875,0.143314286,0.09344,-0.023225,0.249015385
healthy,0.180327869,0.040816327,0.068965517,0.02739726,0.203703704,0.2255,0.63675,0.32935,0.4019,0.460181818
popular,0.038461538,0.096899225,0.099236641,0.102459016,0.06185567,0.226033333,0.2454,0.310284615,0.247608,0.460183333
successor,0.057142857,0.046511628,0.195652174,0.066666667,0.052631579,0.2263,0.33335,0.289366667,0.47685,0.2263
decisive,0.066666667,0.045454545,0.125,0.217391304,0.0625,0.2263,0.5106,0.0248,-0.11182,0.2263
awarded,0.076923077,0.25,0.210526316,0.2,0,0.2263,0.494866667,0.60175,0.39784,0
grants,0.045454545,0.212121212,0.083333333,0.147058824,0.038461538,0.2263,0.117985714,0.4672,-0.0071,0.7184
establish,0.075,0.119402985,0.047619048,0.130434783,0.048780488,0.226466667,0.3207625,0.35015,0.081216667,0.2775
adopted,0.117647059,0.019607843,0.15625,0.105263158,0.081632653,0.2278,-0.6124,-0.10511,0.169883333,0.087125
proud,0.1,0.101694915,0.172413793,0.127272727,0.14893617,0.227866667,0.553883333,0.43091,0.575185714,0.539042857
absolutely,0.105263158,0.14516129,0.185185185,0.176470588,0.148148148,0.228116667,0.119455556,0.31145,0.150441667,-0.1984875
deals,0.066666667,0.180851064,0.075,0.128712871,0.08045977,0.228125,0.171594118,0.144866667,0.076176923,-0.048157143
pledged,0.175438596,0.094594595,0.240963855,0.2125,0.161764706,0.22862,-0.080657143,0.153505,-0.083282353,0.0929
spot,0.113636364,0.068181818,0.076923077,0.1875,0.09375,0.22952,-0.043266667,0.46898,0.2036,0.404033333
advocacy,0.073170732,0.073529412,0.142857143,0.172413793,0.069767442,0.230266667,0.20766,0.106266667,-0.01306,0.133966667
welfare,0.117647059,0.234042553,0.157894737,0.161290323,0,0.2314,0.216290909,-0.215916667,0.11821,0
fair,0.123287671,0.37037037,0.144736842,0.092783505,0.114285714,0.232211111,0.28499,0.323636364,0.361588889,0.2295125
nonprofit,0.088235294,0.056179775,0.026315789,0.037974684,0.014925373,0.235366667,-0.22142,0.3592,0,0
fierce,0.076923077,0.04,0.181818182,0.189189189,0.148148148,0.2365,-0.5719,-0.138416667,0.057242857,-0.102625
wealthy,0.19047619,0.340425532,0.208333333,0.047619048,0.148148148,0.2409875,0.4136375,0.44833,0.49905,-0.15645
images,0.123287671,0.044444444,0.087912088,0.041666667,0.069767442,0.241022222,-0.5267,0.0742,0.2732,0.036733333
everybody,0.31372549,0.218181818,0.257575758,0.176470588,0.181818182,0.2414,0.311983333,0.294041176,0.210622222,-0.11714
reporters,0.023529412,0.029585799,0.041176471,0.050724638,0.053691275,0.241775,0.1184,-0.097914286,-0.1173,-0.0274
accept,0.132653061,0.256410256,0.168316832,0.177966102,0.175675676,0.2423,0.261623333,0.318058824,0.1921,0.053715385
build,0.128654971,0.097142857,0.135802469,0.123762376,0.093959732,0.243040909,0.013135294,0.120309091,0.172092,0.081442857
hotels,0.161290323,0.068965517,0.104477612,0,0.078125,0.24378,0.478766667,0.091357143,0,0.02496
reach,0.091603053,0.089655172,0.062937063,0.087301587,0.017391304,0.24405,0.122053846,-0.032344444,0.202409091,0.11405
reputation,0.051282051,0.066666667,0.057692308,0.106060606,0.139534884,0.24425,0.28305,0.237366667,0.193228571,-0.190766667
listen,0.085106383,0.090909091,0.052631579,0.126984127,0.093023256,0.244625,0.159816667,0.148,0.095975,-0.2405
bans,0.25,0.041666667,0.25,0.08,0.153846154,0.244675,0,0.0502375,0,0.336525
signature,0.09375,0.027027027,0.022222222,0.136363636,0,0.244966667,0,0.4939,0.054833333,0
smoke,0.090909091,0.04,0,0.033333333,0.333333333,0.246,0.4404,0,-0.4767,-0.011628571
plenty,0.104166667,0.046511628,0.045454545,0,0,0.24612,-0.03855,0.20095,0,0
formal,0.040816327,0.192307692,0.063492063,0.12244898,0.119047619,0.24695,-0.16212,0.283075,0.202266667,0.21168
physicians,0.133333333,0.25,0.208333333,0,0.05,0.24695,0.099475,0.13878,0,-0.25
precedent,0.046511628,0.093023256,0.235294118,0.162162162,0.086956522,0.24695,-0.13935,0.1852125,-0.111983333,0
suit,0.098591549,0.054545455,0.03030303,0.098765432,0.090909091,0.247071429,-0.054733333,0.0429,-0.0915375,-0.3845
adviser,0.020979021,0.021582734,0.104,0.120300752,0.038461538,0.2473,0.113333333,0.194576923,0.0319125,-0.134633333
inauguration,0.035211268,0.062146893,0.149068323,0.127777778,0.12345679,0.24878,0.051645455,-0.182354167,-0.101395652,0.045845
stable,0.045454545,0.047619048,0,0.242424242,0.038461538,0.24895,-0.5574,0,0.2611375,0.5859
wins,0.037037037,0.073170732,0.125,0.023255814,0.033333333,0.25,0.407433333,-0.03636,0.7783,0.8957
educational,0.111111111,0.108695652,0.103448276,0.04,0.075,0.250325,0.12666,-0.3107,0.3818,-0.0029
ships,0.15,0.041666667,0.238095238,0.086956522,0,0.250733333,-0.4019,0.08038,0,0
justice,0.034482759,0.08627451,0.060037523,0.049904031,0.034623218,0.250966667,0.321593182,0.353715625,0.367892308,0.056864706
follow,0.041916168,0.045045045,0.057268722,0.071794872,0.047904192,0.251214286,0.0398,-0.059984615,-0.048728571,0.2183625
clearly,0.055045872,0.143884892,0.090909091,0.076923077,0.079545455,0.2516,0.165675,0.431144444,0.2854625,0.299857143
sure,0.126086957,0.114173228,0.12254902,0.088235294,0.053763441,0.252186207,0.29657931,0.279092,0.515883333,0.05609
provision,0.108108108,0.25,0.09375,0,0.064516129,0.2522,-0.061757143,-0.152933333,0,0.0386
primary,0.044444444,0.117647059,0.087912088,0.061728395,0.072727273,0.252425,0.124125,0.4565625,0.18884,-0.0862
successful,0.069444444,0.076923077,0.125,0.065934066,0.101265823,0.25326,0.299814286,0.747083333,0.6718,0.4799
legally,0.140350877,0.225806452,0.152777778,0.203125,0.163265306,0.2542375,0.179042857,0.138172727,0.095623077,0.05785
territories,0.064516129,0.1,0.260869565,0.051282051,0.033333333,0.2553,-0.107766667,-0.04995,-0.6249,0
impeachment,0.055555556,0.2,0.179487179,0.181818182,0.147058824,0.2553,0.011766667,-0.179514286,-0.2035375,-0.29508
health,0.131546894,0.082748948,0.06271777,0.054616385,0.092447917,0.255718519,0.202457627,0.277933333,0.306990476,0.074278873
secretary,0.017857143,0.050772627,0.03950104,0.06,0.036931818,0.2572,-0.113869565,0.049494737,0.02462963,-0.065123077
giving,0.113636364,0.206349206,0.113333333,0.158730159,0.128440367,0.257946667,0.384815385,0.361035294,0.1114,0.428771429
forget,0.058823529,0.037037037,0.096153846,0.015625,0,0.259333333,-0.6712,-0.32964,-0.34,0
charity,0.157894737,0.148148148,0.074074074,0.28,0.233333333,0.2595,0.3957,0.4819,0.328442857,0.298114286
markets,0.064935065,0.039473684,0.051020408,0.06122449,0.0625,0.25954,0.081833333,-0.0137,0.1867,-0.276
generations,0.173076923,0.142857143,0.125,0.133333333,0.238095238,0.259844444,0,0.0184,-0.076983333,-0.07636
ones,0.081395349,0.046511628,0.101694915,0.076923077,0.076923077,0.261914286,-0.05565,-0.0635,0.05075,0.038183333
session,0.078947368,0.01369863,0.058823529,0.045454545,0.06,0.263816667,0,0.0012,0.127166667,0.052833333
strengthen,0.21875,0.155555556,0.189189189,0.230769231,0.125,0.265328571,0.535928571,0.551271429,0.456288889,0.55248
stories,0.033707865,0.142857143,0,0.028571429,0.02,0.265466667,-0.176176923,0,0.02035,0.3818
represented,0.084745763,0.183673469,0.087719298,0.11627907,0.071428571,0.2667,-0.093222222,-0.1935,-0.1438,0.140866667
extended,0.069767442,0.0625,0.166666667,0.070175439,0.055555556,0.268033333,0.1591,-0.084714286,0.09565,-0.17
voiced,0.222222222,0.090909091,0.25,0.235294118,0,0.2681,0.32595,-0.1170875,-0.0236,0
constant,0.147058824,0.038461538,0,0,0,0.26884,0,0,0,0
original,0.095890411,0.094594595,0.06741573,0.083333333,0.089285714,0.269571429,0.023428571,0.483716667,0.399066667,0.22998
tweeted,0.085365854,0.077922078,0.104651163,0.105882353,0.13253012,0.271157143,0.207266667,0.051022222,0.008722222,0.169445455
basically,0.166666667,0.111111111,0.0625,0.076923077,0.272727273,0.271433333,-0.37185,-0.25,0.3182,-0.172716667
figures,0.015384615,0.054054054,0.044776119,0.078947368,0.098360656,0.2732,-0.004025,-0.197333333,-0.049333333,-0.28635
donations,0.071428571,0.14893617,0.034482759,0.035714286,0.090909091,0.2732,-0.110185714,0.0516,-0.0258,-0.3981
volunteers,0.174603175,0.024691358,0.128205128,0.098765432,0.043478261,0.273936364,0.17,0.19632,0.0702625,0
establishing,0.263157895,0.238095238,0.055555556,0.105263158,0.058823529,0.27422,0.07786,0.8442,0.3715,0
bolster,0.357142857,0.153846154,0.1875,0.181818182,0.166666667,0.2763,-0.0209,0.254366667,0.219475,0.4019
promised,0.122137405,0.17218543,0.203821656,0.104477612,0.112781955,0.27771875,0.252488462,0.3185125,0.336928571,0.352693333
electoral,0.056179775,0.079710145,0.050847458,0.028776978,0.061728395,0.28054,-0.027945455,0.1517,0.162975,-0.48146
spirit,0.160714286,0.127659574,0.129032258,0.063829787,0.192307692,0.2807,0.19175,0.0399,0.225533333,0.41146
regardless,0.068965517,0.071428571,0.085106383,0.098360656,0.150943396,0.2814,0.499575,0.249875,0.043583333,0.03025
unity,0.169811321,0.133333333,0.307692308,0.114754098,0.117647059,0.282077778,0.0683625,0.089585,-0.3629,0.048233333
purpose,0.081632653,0.111111111,0.093023256,0.028571429,0.157894737,0.282325,0.3247,0.1147,-0.6597,0.27785
tool,0.078947368,0.125,0.037037037,0.095238095,0.08,0.2833,-0.24468,0.2023,-0.24695,0
volunteer,0.222222222,0.057142857,0.111111111,0.023809524,0.1,0.283383333,0,0.148,0,0.2553
constitutional,0.107843137,0.180451128,0.1015625,0.148148148,0.113402062,0.283872727,-0.0634375,-0.145392308,-0.084675,0.0875
watch,0.045454545,0.019354839,0.066115702,0.085365854,0.070866142,0.284516667,0.221033333,-0.1138625,-0.134078571,-0.009144444
outside,0.021834061,0.026819923,0.03125,0.027131783,0.004761905,0.285,-0.056742857,-0.194766667,0.050242857,-0.3818
democracy,0.05785124,0.136094675,0.090225564,0.192982456,0.100775194,0.285971429,0.102043478,0.088891667,0.125421212,0.1422
background,0.06,0.048780488,0.019230769,0.148148148,0.054054054,0.286333333,0,0.3818,-0.0296625,0.68965
comes,0.039647577,0.076923077,0.077625571,0.069105691,0.049723757,0.2866,-0.026870588,0.067576471,0.025088235,0.178833333
gifts,0.175,0.192307692,0.133333333,0.041666667,0.166666667,0.2887,-0.06756,0.190775,0.4588,0.16468
appear,0.056179775,0.034090909,0.088888889,0.135802469,0.098360656,0.2895,0.064433333,0.026725,0.018509091,-0.203333333
solution,0.115384615,0.0875,0.02247191,0.102272727,0.056179775,0.290088889,0.1461,0.25485,0.249422222,0.19662
meet,0.084507042,0.113475177,0.046357616,0.084507042,0.035714286,0.2911,0.2206375,0.052442857,-0.042141667,-0.188275
secular,0.181818182,0.037037037,0.125,0.131578947,0,0.2911,0.4215,0.22296,0.33296,0
oversees,0.075,0.03030303,0.064516129,0.307692308,0,0.2936,0.5574,0.2658,0.1944,0
ally,0.095238095,0.04,0.262135922,0.085714286,0.055555556,0.295583333,-0.372133333,-0.059414815,0.016533333,0.052966667
special,0.092050209,0.087557604,0.09,0.071428571,0.061797753,0.29695,0.443536842,0.365805556,0.206826667,0.458454545
preserve,0.237288136,0.18,0.134615385,0.040816327,0.3125,0.300835714,0.355922222,0.350185714,0.07655,0.22154
adult,0.096153846,0.111111111,0.117647059,0.046511628,0.117647059,0.30188,0.150516667,-0.276,0.2553,0.4239
broad,0.029850746,0.074626866,0.109756098,0.197674419,0.035714286,0.3021,-0.0809,0.256511111,0.002835294,0
cultural,0.095238095,0.116666667,0.088235294,0.101449275,0.096153846,0.30255,0.035342857,0.232866667,-0.156742857,-0.13834
tone,0.135135135,0,0.068965517,0.227272727,0.108108108,0.30266,0,0.1806,0.23252,-0.284625
credit,0.075471698,0.101626016,0.018867925,0.07106599,0.060869565,0.302733333,0.365136,0.2035,0.470707143,0.302921429
expand,0.176470588,0.086956522,0.162790698,0.16,0.097560976,0.30384,0.26175,0.403707143,0.286516667,0.503575
matters,0.050847458,0.161764706,0.05952381,0.095238095,0.069444444,0.304566667,0.086372727,0.22234,0.4073125,0.14582
unit,0.087719298,0.034482759,0.077922078,0.123287671,0.02173913,0.30514,-0.36345,-0.19775,-0.186911111,-0.4215
counted,0.130434783,0.130434783,0.208333333,0.153846154,0.117647059,0.305866667,-0.1471,0.40328,0.03865,0.24695
advocated,0.115384615,0.192307692,0.058823529,0.263157895,0.25,0.307066667,-0.02926,0,-0.26422,-0.064533333
promises,0.144329897,0.25,0.196261682,0.132743363,0.1,0.307421429,0.267911538,0.338590476,0.494106667,0.3246125
protect,0.255395683,0.273556231,0.165441176,0.157676349,0.224409449,0.308066197,0.334794444,0.310697778,0.28805,0.297768421
protected,0.15625,0.156626506,0.107142857,0.104477612,0.161290323,0.30828,0.322830769,0.414344444,0.080057143,0.54117
granted,0.096153846,0.224137931,0.048387097,0.25,0.098039216,0.30904,0.004884615,0.430666667,0.285277778,0.3286
defending,0.137931034,0.135135135,0.155555556,0.125,0.228571429,0.309125,0.1075,0.0062,0.26738,-0.0249125
agreed,0.125827815,0.196202532,0.165354331,0.151515152,0.085526316,0.311715789,0.24666129,0.19657619,0.238344,0.068361538
tradition,0.092592593,0.108695652,0.176470588,0.134615385,0.203125,0.31206,0.15772,0.182966667,0.143342857,0.154469231
raising,0.160714286,0.114754098,0.103896104,0.118644068,0.14,0.312233333,0.262828571,-0.034825,-0.095257143,0.0856
receive,0.105263158,0.186915888,0.055045872,0.120689655,0.021052632,0.31285,0.02608,0.451466667,0.212535714,-0.29295
vital,0.121212121,0.060606061,0.111111111,0.057142857,0.161290323,0.315475,0.59225,0.0205,-0.11535,0.31314
opportunities,0.164556962,0.222222222,0.08,0.120689655,0.06,0.315861538,0.419292857,0.559633333,0.460714286,0.202533333
alive,0.068965517,0.146341463,0.108108108,0.029411765,0.08,0.3159,0.396266667,0.4509,0.3818,0.3159
prepared,0.104477612,0.098591549,0.074074074,0.129032258,0.070175439,0.315985714,0.218857143,-0.1409,0.1925,0.3463
dismissed,0.089285714,0.206896552,0.186440678,0.196428571,0.081081081,0.31722,0.106316667,-0.030209091,-0.0371,-0.032966667
tries,0.1875,0.291666667,0.185185185,0.238095238,0.136363636,0.317466667,-0.100628571,-0.02328,-0.38218,0.437566667
controls,0.157894737,0.14,0.047619048,0.085714286,0.117647059,0.318066667,0.185314286,0.3021,0.226933333,-0.1421
scholars,0.034482759,0.119047619,0.1,0,0.14893617,0.3182,0.33746,0.141775,0,-0.008742857
division,0.046875,0.024691358,0.059701493,0.096774194,0.115384615,0.3182,-0.0543,0.038275,-0.249944444,-0.08455
pronounced,0.071428571,0.166666667,0.193548387,0.05,0,0.3182,-0.1196,-0.419766667,0.3182,0
commitments,0.038461538,0.15625,0.225806452,0.133333333,0.25,0.3182,-0.14846,0.081128571,0.523,0.383633333
ordinary,0.064516129,0.157894737,0.166666667,0.166666667,0.130434783,0.31845,-0.337233333,0.05945,-0.1966,0.154333333
emotional,0.297297297,0.135135135,0.137931034,0,0.09375,0.319545455,0.20594,0.15555,0,-0.0037
comprehensive,0.066666667,0.096153846,0.12,0.12195122,0.026315789,0.3196,0.07742,0.127533333,0.09934,-0.3612
competitive,0.125,0.171428571,0.047619048,0.043478261,0.03030303,0.320566667,0.21145,-0.6597,-0.2732,-0.6597
useful,0.21875,0.108695652,0.125,0.244897959,0,0.321,0.48716,0.43558,0.433208333,0
approved,0.103448276,0.063291139,0.144736842,0.165048544,0.063157895,0.3213,0.59116,0.262454545,0.325052941,0.364166667
benefit,0.158730159,0.239130435,0.124087591,0.102040816,0.092592593,0.321485,0.421493939,0.389482353,0.537053333,0.47128
demonstrations,0.081081081,0.042553191,0.230769231,0.40625,0.2,0.322333333,0.11035,0.07425,-0.000461538,0.045333333
qualified,0.055555556,0.166666667,0.048780488,0.142857143,0.096774194,0.32235,-0.141,0.3885,-0.106925,-0.0086
helping,0.195488722,0.13559322,0.114754098,0.097902098,0.111940299,0.322815385,0.19066875,0.278928571,0.402528571,0.32058
ethical,0.12,0.294117647,0.130434783,0.173913043,0.285714286,0.3232,0.29946,0.5402,0.490275,0.438833333
promising,0.107142857,0.058823529,0.222222222,0.30952381,0.086956522,0.32415,-0.431733333,0.33815,0.428338462,0.42115
motion,0.0625,0.172413793,0,0,0.043478261,0.3243,0.08038,0,0,0
replace,0.03030303,0.138888889,0.117647059,0.085714286,0.13559322,0.3243,0.07698,0.1348,0.12905,0.2229625
perform,0.081967213,0,0.125,0.189189189,0.25,0.32444,0,0.32415,0.085285714,-0.150066667
enormous,0.230769231,0.083333333,0.156862745,0.175,0.115384615,0.3246,-0.1329,0.3300625,0.107657143,-0.140866667
authors,0.102040816,0.11627907,0.072727273,0.097560976,0.051724138,0.32684,-0.08726,0.249525,-0.233225,0.246766667
intelligence,0.069414317,0.097276265,0.168674699,0.090909091,0.082568807,0.327140625,0.431788,0.395424286,0.389180488,0.430386111
difference,0.086956522,0.055555556,0.029850746,0.043478261,0.101449275,0.327716667,0.020075,0,0.3797,0.166314286
energy,0.118226601,0.105527638,0.085308057,0.073619632,0.109677419,0.328508333,0.374490476,0.244855556,0.198983333,0.300035294
creating,0.156626506,0.068493151,0.137254902,0.135135135,0.036144578,0.328576923,0.45618,0.053614286,-0.03424,0.115033333
resume,0.294117647,0.076923077,0.060606061,0.103448276,0.117647059,0.32884,-0.17,0.17,0.1702,0.05135
revive,0.125,0.214285714,0.15,0.3125,0.133333333,0.3291,0.654016667,0.350833333,0.18086,0.46295
prepare,0.1875,0.117647059,0.103448276,0.1,0.058823529,0.329566667,0.45935,0.042933333,0.152933333,0
commission,0.027027027,0.063636364,0.030612245,0.01754386,0.03125,0.32985,0.034914286,-0.110166667,0.05795,-0.083466667
universal,0.166666667,0.041666667,0.083333333,0.16,0.238095238,0.331375,0.3818,0.5727,0.05125,0.09534
privacy,0.069444444,0.031746032,0.073170732,0.078125,0.125,0.33188,0,-0.180766667,0.3451,0.08765
prominent,0.073529412,0.06097561,0.090909091,0.147540984,0.06,0.33196,0.20124,0.06588,0.271122222,-0.4084
choose,0.0875,0.130952381,0.168539326,0.149253731,0.12195122,0.332671429,0.077072727,0.17316,0.17294,0.01874
sister,0.084745763,0.088888889,0.240740741,0.120689655,0.173076923,0.33438,-0.3286,0.166346154,-0.197285714,-0.0603
veterans,0.125,0.125,0.076923077,0.045454545,0,0.33442,-0.066833333,0.073666667,0.2266,0
