,id,headline,Lab_1_x,Lab_1_y,Lab_1_z,lab_1,label
233,e0f2a142f51188c74a3db5ba736faf03d601e22baa24a844628e3611c9f5d47e,US Open champ Coco Gauff hopes for ceasefire in Gaza and for Israeli hostages to be returned home,O,O,O,O,0
234,75fe1b04c997385f3f3f4ad5701265c01a6817668130bbaa7a2990dfc231cb52,‘Outraged’: Brazilian Muslims face growing Islamophobia over Gaza war,S,S,S,S,1
235,d60251ad214cf05437ef8aa61b96c4a02315f95e69fba122a55eca64bf66f8ff,US Gaza aid pier not used in Israel’s captives rescue mission: Pentagon,O,O,O,O,0
236,f64e327c924a67b7fb9c5bcb3b41316549082fb3ffc000beca0957aad1f7b898,California college president cracks down on protesting pro-Palestinian students: 'Immediate suspension',S,S,S,S,1
237,424987534a96b387df0001b5779c5a0b98c9f133adf9a9bfe68be68dd28839dc,Debra Messing visits IDF soldiers on front lines of Israel-Hamas war: ‘You are heroes’,S,S,S,S,1
238,18aac40eecc966d349d1515fe11da970d5866bc43aa0d5cf2cd9ebf09f662e80,Israel’s 100 days of relentless war on Gaza,S,S,O,S,1
239,4fa90ff57b93ed8b3624414ee3f68620d93bb2a8567e1d0278475688069e66a1,"Where is Shafik? Columbia University president keeps low profile, fights to keep job amid campus antisemitism",S,O,S,S,1
240,1f8f40ec8571f0523dfec99f792ad855fd093a22de70bc588c9c4f4a245afda8,"Hamas command in north Gaza destroyed, Israel says",O,O,O,O,0
241,903acf8fba1cc708d2e66aeed5f3df09c6f63f5fd44937440273a50a61bb436d,"Anti-Israel protesters set up new encampment at UCLA, clash with police",O,O,O,O,0
242,6168275d61b67a5f3359f1404ed64f800938cbdec591e3eee434cfcd92e3512c,IDF says school strike killed 19 militants,O,O,O,O,0
243,9b34110d0aaab236a321cb4c65c207cdfebe755ffff64f8af3fe54149074ad0f,Israel begrudgingly accepts Biden’s Gaza deal: ‘Not a good plan’,S,S,S,S,1
244,088b0a1dd95069d53bc08db130af836981a75dffd360477d22b9f10663e9312f,University president retires after being reprimanded for caving to demands of anti-Israel protesters,O,O,S,O,0
245,263b7c43b476d7f141c39016dcc92522c5e2884c1fe453849095849cd90d2922,UCLA clashes: Pro-Palestinian protesters attacked by Israel supporters,S,O,O,O,0
246,08b8caf8fbb170e09b653fa83b5892bf84608e7d2a3bf90e5fafd268f29f40a7,"Israel’s Gantz demands Gaza post-war plan, threathens to quit gov’t",O,O,S,O,0
247,8fce34aeb2e2a632d4e5202fe0bf9b4def0743c4624e76ba7402ad00c2095629,"BBC World Service - Newshour, Israeli Hostages",O,O,O,O,0
248,5d7accac5a73a7b2b2ccf781271b5c08e539b086e5a47f234869323d3d137126,"In Chicago’s Little Palestine, locals protest and mourn amid Gaza war",O,O,O,O,0
249,b5b071f85c70bac7ec27f9cf18690dd138d43338eb67b8bddcd182f18a4fc955,GOP lawmaker cracks down on antisemitic student protesters with new bill ahead of Netanyahu address,O,S,S,S,1
250,b70bb6e472f21f25bc408435c0612deaaf9aa223a969bc4d294ca1e5c8e64412,Manchester scientist in Gaza 'terrified' after breakdown of ceasefire,S,S,S,S,1
251,bc2581f1c2e04bcaf5f76001bb252d1679d7162e87aeafccb88255637a133f29,Israeli military: Four hostages rescued in central Gaza,O,O,O,O,0
252,1796000764af6482f71e8aa0abd7651176f235dda0410b4b959d268976c4a1c2,Netanyahu war cabinet stifles revolt from far right over sending Gazans fuel without hostage deal: report,O,O,S,O,0
253,dd01d0efcb8ad75a03c91ca5ed0b084812ceb1ae0934ed35271bdbabbb27390f,Netanyahu ‘trying to drag US into a regional war’,S,S,S,S,1
254,28ea5370eb4fd5738a322905e72f1f02e83c57e468581a5ed43c25c51521054a,FM condemns attack on Israel and repeats ceasefire call,O,O,O,O,0
255,610b543f81c9cc982308eb82d6d8c2eb8405e6b3ab7b134653908686f9a7cb6e,Israeli Supreme Court hands Netanyahu a loss on judicial overhaul as Hamas war rages,O,O,S,O,0
256,a35cc0e2eefdc49dd64af81a6d8dee3bdd54636abe2c3942d8a817dbc8298bee,‘No one trusts Netanyahu’: Israel’s war cabinet divided amid Gaza conflict,S,S,S,S,1
257,e4280d3d4810aa5017662bd9c0bf33529a2e55c40e3f3badcff5a9d1ea128de1,General strike in Israel amid calls for hostage release deal,O,O,O,O,0
258,c6f728da34fd66a1f3a8529d227b65e97d7e53b3636f76801f1415d93edaee50,Sudan war: 'When a bomb fell I told my son it was an action movie',S,S,S,S,1
259,b194027f2f9931e633f2d6b16561b9e12106d5a90acf033dc7db646a105fa076,"Gazans flock to aid trucks as US, Israel discuss future of Hamas war",S,S,O,S,1
260,09cd06c2474219a774e8edda815de4ffd323717405aa56aaa10f1a6de2f613c9,Progressives for Harris call host urges 'solidarity' among 'comrades' amid criticisms over Israel-Hamas war,S,O,S,S,1
261,211ea9c711b9d6495947a86f7267933f2f7208858858baae12b6a60d0a88b72e,Philadelphia university president reacts after at least 75 anti-Israel protesters descend on campus,O,O,S,O,0
262,98a9c8cdaeb9f3129309317b2a1180c3f08afaa53830b6e2047336b4f40bf7dc,Chicago becomes latest US city to seek ceasefire in Israel’s war on Gaza,O,O,O,O,0
263,982704faae52157d9f4dc09b2c987e24b15e368bcd9e0c6d5f4efad4110b7a79,Israel rejects calls for Gaza ceasefire at UN,O,O,O,O,0
264,de39696227837e1f0dd82689234680a1e1f7d7d096d740898093a1e75fc9d639,Israel hopeful of Hamas deal to release hostages in 'coming days',S,O,S,S,1
265,6d2d349deee15daee1f143bc4fbe1555f7407bdc2eedc30f2812990acebbbe56,Hume warns 'the country sees' that Biden is 'palpably senile' as State of the Union approaches,S,S,S,S,1
266,cf281a58920657322596fe9fd156361617ecabdcd27b3b35e9d360b9bf353219,Philippines: Bone diggers seek justice for dead in Duterte's drug war,S,S,O,S,1
267,e89d4b54387b580b292a028adc5bbefbdfd5836200dcacdfc0c4ef36f80b03d3,Israeli army orders more evacuations from Rafah as it expands Gaza assault,O,O,O,O,0
268,632d195c0be48a953eff6aecd0114eeb1770d8b34ee6907db8be242ae48dd372,"AGs fed up with NYT, CNN Hamas coverage issue stern warning: ‘Follow the law’",S,S,S,S,1
269,2471f228108eec616b9d77a1f54a3818918ad79adedec95cba1c8aac6e146362,Congressional Baseball Game descends into chaos after protesters storm field,S,S,S,S,1
270,2df2a6c55fa0b1d5819935e1421ff055fb9b1843ec8e7343b31ab55563a7387e,Tensions surge at US universities as students rally over Israel-Hamas war,O,O,S,O,0
271,d215e96320134aea439355ac36a3afa2202d9e37be00bb6cb8de7b28bfede884,"Israel-Hezbollah war: Netanyahu 'did not even respond' to US cease-fire deal, pledges to fight 'full force'",S,S,S,S,1
272,6b0e0c21f93cc1a6b2e76d82d64215688cb38699a1199fdf9b5734f80ca9413e,Gaza war: Battles rage as Israeli troops intensify Jabalia and Rafah operations,S,O,S,S,1
273,4ba96dca3f49a3027b36ce19e046ec5f2fb45b651af8a6307581117d861f75a3,"Israel pounds Gaza, insists on ‘Hamas destruction’ as US presses roadmap",S,S,S,S,1
274,13c5c9c6a96cd0fb1978cacb98ff76f95f86b638bca5e3b882fa3d63d4bce243,What we know about Israel’s latest attacks on Lebanon,O,O,O,O,0
275,2885e6fb40529842c3a535c47f79777d9d5da8dce97ced1bc86349a4bc4925a3,Women and children among dead in Israeli attacks in south Gaza,O,O,O,O,0
276,1332a20b9549d9300a46a6ce4f9f0581c4c3245ac4206b13ae9abd0c82aa9140,Is Israel using communication blackouts in Gaza as a weapon of war?,O,S,S,S,1
277,d84ee1e95ac690ec1937d970532e7348a5e3f4f580f2c671984010da4bbffbc8,Ex-chancellor Sajid Javid calls for Muslim war memorial,S,O,O,O,0
278,02f0415a9897e74400cdb7841a07aef4fcba95cf7ffdd9c2b6d31251572510d2,D-Day 80th Anniversary live: The King to join veterans as events mark D-Day 80th anniversary,O,O,S,O,0
279,6643c85f3c4e19b9c26494eeae26f6fe178a4ac6462b306c0dd1a35d5830c456,Hezbollah and Israel exchange fire overnight,O,O,O,O,0
280,7723fd454be2d768adf18331b5cb60493a95348283fa48645586c27ef871a6dc,Gaza protestors march to world athletics championship venue,O,O,O,O,0
281,977844ce9f7ad1f55ecbcbbecbb4310f8cd26695d7e559f726c60577662cb9ec,Accused Massachusetts cop killer Karen Read compares supporters to Vietnam War protesters after mistrial,S,O,S,S,1
282,f2098c85377cdf803505300177250777723e2671575acb5fe0280524c32747bd,Iranian warship enters Red Sea amid Houthis’ ongoing attacks on commercial vessels,O,O,O,O,0
283,9238f04266684c7eedc547e13c1ca3827fe6f339ff0549208b332b883622bcea,Qatar to ICJ: Israel carrying out ‘genocidal war’ on people of Gaza,S,S,S,S,1
284,c1bf1823fb5083eeeea4bcfaddf85a3f845c749079675203bb9440a57df766dc,A sad Ramadan for Gaza as Israel continues attacks,S,S,S,S,1
285,79e0efac38eb4be20c021b1a0829e9790c60b3a997c2bf3a9bb638a346f6ca64,"Aid for Israeli captives, Palestinians reaches Gaza despite challenges",O,O,S,O,0
286,13794d8281c16e8ebdc179c80370bad0dd52d186a5a638e61bf851256d7506e9,Newscast - Israel Tells US it Plans to Enter Lebanon,O,O,O,O,0
287,e75ca2c3bef02951ea321afd45a1e6ac649f6e1a86bbdbc58bfd169ba03d2131,Hamas attack traps women in Israel bomb shelter for 36 hours: ‘People need to know what happened here’,S,S,S,S,1
288,1ac66bad759d6bfc229c8e56ae7851b620a52bc0335d6995acefe772e004ae13,Apologists for terrorism': House Republicans eviscerate far-left Dems skipping Netanyahu speech,S,S,S,S,1
289,987d92c7b898e7fb357c363120401a522279470c4c07184731d0451c5e9ecbce,"Food, toys and therapy: Tel Aviv residents help survivors of Hamas attack",S,O,O,O,0
290,63c86407b72d4c40374de54515d0b30672934f90fe8105227d1f41af1c69aa4c,Netanyahu speaks out following deadly Israeli strikes against Iranian proxies,O,O,O,O,0
291,78f4dcde0ac89e02806f673ce285194d1ce75c8a0cbccda6a9575e8ea3de8a91,Spanish protesters’ tribute to Gaza war victims,O,O,S,O,0
292,fbc497c85189ca853cb171f57316eff65b5725136b1c91b1d11d0d9cb6e61c62,"Blinken leaves Middle East without hostage deal, says Hamas proposal has 'absolute non-starters'",S,S,O,S,1
293,66060b1bd09ae3570087d79dbda0acd83e425f5e15ed1f77a5f99b87f8511c30,Israeli ex-hostage returns to site of Nova festival massacre and kidnappings,O,O,S,O,0
294,4424d5b99f7feda5598e47dca4df092827e862c23158bcae1c69432504c271a3,"Mapping 7,400 cross-border attacks between Israel and Lebanon",O,O,O,O,0
295,da8b6aad08b6b3e94b2b656cda11b8b3db03e72b5bf634af05a0f91c02274d48,Biden to meet with national security team ahead of anticipated Iranian attack against Israel,O,O,S,O,0
296,29a4f458f46a1e4a3ea320bc024b2c2bba891f935cefa9e3099fa7bb437ca2f0,‘We’re waiting to be martyred’: Palestinians await Israeli attack on Rafah,S,S,S,S,1
297,e1420719706634ac026cf3a736873d61d97941b03ad9264c783ffdb294adcf0b,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,O,S,O,O,0
298,28884ce946c7e09ead4cec94f4fb1c7d0216dca12971be5471d6634a9dc5b58f,"NYPD removes Palestinian flag from CCNY campus, reraises American flag after anti-Israel protest",O,O,O,O,0
299,461d89fab5c9a34dd8e36e9012bb53b1f2bee7b9e9c605664dc2bd7e2290bd05,"Israel revises down toll from October 7 attack to ‘around 1,200’",S,O,O,O,0
0,5c59ea878689a7fe7e48058aa89191dbf837f18e136c868627ed10c1bc21abf4,High risk of famine amid Israel’s war on Gaza and aid restrictions,O,O,O,O,0
1,2fb828bbc00b8eba2ad157de148136e794897eb5c427b7d45b0c14242dd52de9,PA President Mahmoud Abbas in Qatar for Gaza ceasefire talks,O,O,O,O,0
2,d527bb7063e0c70a0f73ae4adc07c1ecf93eb02ed1fa9dc567f724e2b951606b,Israelis react to deaths of Gaza captives during ‘military operation’,O,O,O,O,0
3,8f5cd5d0a42c8fad5bfd6b50b7c3e12eea70d7525ceac9921dea78adddb945a6,Qassam Brigades commander among 9 killed in Israeli attacks on Tulkarem,O,O,O,O,0
4,3f6366dc9097560a76433b7970da7c25196cddb2b5eb003d61de81affe5ac87f,Watch: Chaos in the Commons over Gaza ceasefire vote,S,S,O,S,1
5,fb435eeeede83a6d743195f1d92edb269dd65b35745e36e6f2a7ae5354314cee,"Meet the American who launched the Frisbee, Fred Morrison, World War II combat pilot and POW",O,O,O,O,0
6,fcbc9c27ffadeac0be250e37830d224d4b1b9fdc8bd7ea1c1922f88806c105be,World reacts to UN vote calling on Israel to end Palestinian occupation,O,O,O,O,0
7,756dd09a2a9a9ada142bc085feceea8380316b00d09e6237ee3aa383e44b231d,Mental health under occupation: When can Palestinians heal?,O,O,S,O,0
8,ce2c76b53a066273b618fc1ae47c3f6681483c29ccb938d017b6fd92e0e2f2c1,Rafah’s main hospital shuts as Israel attacks again,O,O,O,O,0
9,3f0b4d74cea76d81374f3e3ccd4b249ef2f3b42cbb6172cb47e24c29570cf2d6,UN calls on Israel to cease Rafah offensive,O,O,O,O,0
10,06de1c7c14f2c98e1430652767abd63d19efef6b7cab63082cff93d49135c187,MSNBC's Reid claims US support for Israel’s war is like funding the Rwandan genocide,S,S,O,S,1
11,bfcaf7f297b0bebe5047d5d78359410ec930b12c675c834a0b9501c0a977eb1d,Israelis tell British MPs of evidence of Hamas sexual violence,O,O,O,O,0
12,a56136056d53c8147d0cfef5a560e1c8c48053c586425ba5918ff3a3b5cf14ab,Egypt threatens to void landmark peace treaty with Israel over troop deployments in Gaza,O,O,O,O,0
13,dd4af3d2bf1190582b29f517c8f4a5dc14d51ace9c055c9bf38ad40e448f7579,Gaza war: Father of twins killed in Hamas attack says he is broken by deaths,O,O,S,O,0
14,11c2b6e24efe367454fe68e617fd697ad8061104cd8a1254d7502b094f7b0876,Seattle business owners warn violent crime is happening on a near hourly basis: ‘This is madness’,S,S,S,S,1
15,05c1acb354f29d84872d66b8d64a50047b2a40380efa9710887b2fdc5fb5cd54,"Biden campaign struggles with Jewish voters amid Israel-Hamas war abroad, antisemitism at home: report",O,O,O,O,0
16,8bdd6e0e15413b4d6696e9ad2a65a1e158be30d83387273099eb7e10e1076ca9,Iran warns of 'explosion' in Middle East if war in Gaza continues: report,S,S,O,S,1
17,edef0adea3652d4a6deb8409223c372b5ecb934a5d5f1c23aadb9024c7e8ab87,Hezbollah leader’s ‘new phase’ warning to Israel,S,O,O,O,0
18,78547805ecb4dece116a31fc250f513c373a9bb196c21315f77445e3e1d607ed,US sanctions Israeli group for attacking Gaza aid convoys,O,O,O,O,0
19,f9772f3a1cb8020d5c03439a70220186e1172a584c3eb5d1758e506f211d60d5,Harris and Trump deadlocked in Pennsylvania as former president trails in other 'blue wall' states: poll,O,O,O,O,0
20,e3f14aefeb3a38550b742a3e565c4ba0dec5734a61a5a7ace667c0daf4be4106,Palestinian artist’s work haunted by war on Gaza,O,O,O,O,0
21,41af04557d487c32ab4184098bdd2700d88aa50e359a05e1076fe7d3f6a98e90,"House leftists include antisemitism in resolution condemning Islamophobia, 'anti-Palestinian discrimination'",O,O,O,O,0
22,3f1ae48debac4f2328017bf8723c65700d992442a416096db0287a542a851324,Scotland's papers: Hamas attacks Israel and Labour conference,O,O,O,O,0
23,9ae4690d3e07b1b0c707970b09a6b154e34a1dd93c83e14949d151fc567fdf28,Israel strikes Lebanon for second day,O,O,O,O,0
24,0efdf4a2341a085117337fb9966cd32557959b3ab54344ae4a2bdfbe7b50e0fc,Everything to know about Israeli and Houthi attacks amid war on Gaza,O,O,O,O,0
25,2d122cfa876ad05a735dada2f67655719cdee1d0316bb3605b2f57b67ad1ae04,Iran's attack on Israel shines spotlight on Tehran's advancing nuclear weapons program,S,O,O,O,0
26,e4584f5312de273baf6b786df8dabecd3e63b81006216d32afe49dc4f650a229,"Qatar, Egypt question future of Gaza talks after Haniyeh’s killing",O,O,S,O,0
27,20280ae1081b0f6d7e4466efdd02c5c2b1b5331628d73a2471ccfd8b0aef1dec,Gaza war: Palestinians flee as Israeli forces go back into Jabalia,O,O,O,O,0
28,08262d5c1540fea243e3996a860eb1292fe688112b8320c040d62f52d6739526,The Global Story - Israel-Hezbollah: Averting war? Or closer to it?,O,O,O,O,0
29,800eb069d8cbf614075927946be0b53696ca7ad01c0e846de2976b0c59b2d1e6,How doctors in Gaza persevere amid Israel attacks,O,O,O,O,0
30,fa328d363991a1290764db0797bfcd4c7d2849f2f77ac2276b316f460bd1e93e,"HARDtalk, Aida Touma-Sliman: What does war mean for Israel's Arab population",O,O,O,O,0
31,4091a28d7658f4489f04a1aa0bf2ca5c434f6a5fbdfe84675a5b4c014f830b75,"Queers for Palestine? Group offers $1 million for LGBTQ advocacy org to hosts Pride parade in Gaza, West Bank",S,O,O,O,0
32,3df037662106e79175b43f78ad4ae77f709a44bc2b2b8f9efde37e436b1bbd87,Ex-Obama adviser says Biden faces 'big problem' as young voters call him 'Genocide Joe' amid Gaza war,S,S,S,S,1
33,62b3f45afefe6a546a373579459c99af8cd582fd2ccdf707b21c5822b058a9a7,Bangladesh authorities detain student protest leaders in hospital,O,O,O,O,0
34,577cfa5464a31a756ce5476652c880753143ab4851e7951b8dfa20193a9c15bf,Israelis strike for Gaza deal after more captives found dead,O,O,O,O,0
35,44087087d919d571009cadeb475d88ce2c4f46d98e964db173ee69a3bdb19102,Israeli attack on residential area in south Gaza kills at least 29 people,O,O,O,O,0
36,3be68ec074df45807e72e32fbf721e41c98646909f53c0ad45813059a77ee45e,"Israeli army raids Jenin, kills several Palestinians",O,O,O,O,0
37,2d64f511db276e9b6bd68830573be06af6d722ddb95262c84e486657e0872fe2,9 dead after overnight strike in Gaza's Khan Younis following Israel's mass evacuation orders,O,O,O,O,0
38,41c8ecc35398648af3a5dff94739c15cb000512ff230d8845617d212bf935a3b,Netanyahu orders military to plan evacuations from Rafah,O,O,O,O,0
39,f81f9117ca73f2ea746e9367e40482094f60ec5d7e1b3a0d46a2c10a7c81f982,"Hezbollah leader threatens Israel, says there is no fear of war following death of top Hamas official",S,S,O,S,1
40,417449caf638816891822297494e3afb5682dec8bf0263cd4d3e156f313c995a,Austin says US support for Israel unshakeable as Gaza ceasefire calls grow,O,O,O,O,0
41,ff464513c97cb2d8d023021f3f6fb3b324d8036a1e9e6ccc4fdc726acda90314,Iran 'one to two weeks away' from weapons-grade nuclear material as US continues sanctions relief,S,S,O,S,1
42,5d87fa874fc8639f5dab872d8d5a69b0024140165598f7e57f76f4ffc6238e10,HBO 'Euphoria' star arrested at pro-Palestinian protest during Biden's late-night taping,S,O,O,O,0
43,cdeb4b6b946ad4121f414c097f4531e52d6ed8772a7ebe720bf4e434587ef2ca,"Israel’s war on Gaza: List of key events, day 183",O,O,O,O,0
44,5177ff3ce68877923830f85a3c2567e82e3e91b280eacae4341124c476f58831,Israel to investigate strapped wounded Palestinian to jeep,S,O,O,O,0
45,5588298898249f035c8a60939b675de0da97cfe08dba44a02fa660b6099189c4,Israeli military kills 28 after Netanyahu signals Rafah invasion plan,O,O,O,O,0
46,3050f9a00d6a8e1a13eb5f9ae125870aad5d89ac786e527009e757a675c5c89e,Blinken says 'time is now' for Israel-Hamas deal in Gaza,O,O,O,O,0
47,20297f5e13448c1bfa82eceeaa9b42500f43a2b178dc4bf317912e82b8fcb767,Iranian-American lawyer whose response to anti-Israel protesters went viral predicts new 'world war',S,S,O,S,1
48,f146b9aaf7a4d4b03fc92e9da7f83cd700d3e7f15e05827039d417ed009845d0,Anti-Israel protesters light flares by NYC exhibit for Oct. 7 music festival victims: 'Long Live the Intifada',S,S,S,S,1
49,8d93518bb44d295269d85360c8b583ee1667763e96c4267a65a83267c0ed5eb4,"Harris boycotts Netanyahu, snubs Israeli leader's wartime address to give sorority speech",O,O,O,O,0
50,508639ae12f432b12a757d3e66f596e0d7df9fe034bdd10147aed1903afe7ae1,TikTok star dons dress in honor of Israeli hostages at the Grammys: 'Bring them home',O,O,O,O,0
51,e87da5cd487140221fce171008aaa89bd18df8fc75210efbd15c8bb18c2cbb76,Doctor pleads with world after attack on Gaza hospital grounds,S,O,S,S,1
52,44ccb86ce7d0a37e3bda0fc8fe182d58f0fe6f00156d69850cd95dbda997f5e0,"Over 20,000 children buried, trapped, detained, lost amid Gaza war: Report",S,S,O,S,1
53,e257e8a66be3612943273b6ed5aeb3bad6e765cb8d8ae13183a510ce6a763133,Israeli settlement expansion in Palestinian areas amounts to war crime: UN,O,O,O,O,0
54,c117f09b76c7568aa52c76eff895b36a4a26ce8e8cdfded5099c36195299b0e1,Israeli forces launch deadly raids in occupied West Bank,S,O,O,O,0
55,496ce6a51d2f11628ef576926454aec5ac9dd5ab334c77c5fc3d6c548f6c9552,UN demands Israeli forces end support of settler attacks in West Bank,O,O,O,O,0
56,338d123eb4aa9d50df3b702307a0a3e90884652ed26db2518569ecc87d5b96ba,Israel's cabinet approves deal with Hamas to release hostages,O,O,O,O,0
57,1d0f93af959ec5e059c29e786a88bfbaedac1f8fe9fb22997fe43833e3a16331,Hamas refuses to attend Gaza cease-fire talks as Biden says it’s ‘still possible’ to reach deal,O,O,O,O,0
58,088c0a6e1fc3afc56d0225a29573242af590ceedf81138e3208b5779ed9728f7,Aid agencies withdraw staff from Gaza hospitals,O,O,O,O,0
59,db907b7e82e33447c50f477f52e763e982531873e3689e3b57c385b102f0f2f1,Pro-Palestinian protest in London sees thousands call for bombing to stop,S,O,O,O,0
60,937b5349c2c4b36dde78228b9c94298265da26f0cb31ec75fbc76f1baf26b850,"Hamas terrorists release footage of six slain hostages, promise to share 'last messages'",S,S,S,S,1
